Year,Company,Total
2009,Beneavin House Limited t/a Beneavin House,5
2009,Beneavin Lodge Ltd Nursing & Retirement Homes,5
2009,Bennett Audio Video Services Ltd,1
2009,Berganza Limited t/a Impulse Products,3
2009,Bernadette Cummins,1
2009,Bernard Carey,1
2009,Beshoff Restaurants Ltd t/a Beshoffs,3
2009,Bhappa Singh t/a Pure Indian Takeaway,1
2009,Bianca Migone,1
2009,Bijou Catering Ltd (Bijou Restaurant),2
2009,Birol Nadir,2
2009,BJS Salon Ltd t/a Blow,1
2009,Blackrock Clinic,7
2009,Blanchardstown & Inner City Home Care Association Ltd,1
2009,BLG Financial Consultants Ltd,2
2009,BLG Marketing Services Ltd t/a Publicis Direct,1
2009,Bloomfield Care Centre Ltd,5
2009,Blue Lite Security,1
2009,Blue Nile Jewellery Limited,2
2009,Bluemedia Limited ,1
2009,BNY Fund Services,1
2009,"Bon Secours Hospital, Dublin",12
2009,Bonner & Co. Ltd.,4
2009,Bootstrap Ltd.,2
2009,Boylan & Dodd Chartered Accountants,1
2009,BRD Nursing Home Ltd,4
2009,Brehon Care Limited t/a The Marlay,19
2009,Brian Behan Enterprises Ltd T/A Clane Commons Service Station,1
2009,Brian Behan Enterprises Ltd t/a Clane Commons Service Station,1
2009,Brian Fahey,1
2009,Bridgefield Retail Ltd T/A Spar Dutch Village,1
2009,Bright Horizons Family Solutions Ireland Ltd,1
2009,Brightglen Commercial Ltd T/A Ely - Chq,1
2009,Broadford Cleaning and Maintenance Services Ltd t/a Direct Cleaning Services,4
2009,Broadford International Ltd T/A Cleaning Contractors,2
2009,Brondsway Ltd T/A The Camden Court Hotel,1
2009,Brookfield Nurseries Ltd,1
2009,Brookwood Pharmacy,1
2009,Brosna Educational Centres Ltd,1
2009,Brown Brothers Harriman Fund Administration Services Ltd,2
2009,Brymore House Nursing Home Ltd,5
2009,BT Ireland Communications Ltd T/A BT Ireland,1
2009,Bu Ali Tandoori Restaurant,1
2009,Bulgari Ireland Limited,1
2009,Bus Eireann,2
2009,Bushell Interiors Ltd,1
2009,Business Objects Software Ltd,3
2009,Byrne Looby Partners Ltd,1
2009,B&R Howard Ltd,1
2009,B.Braun Medical Ltd,1
2009,Cabra Parish Roman Catholic Most Precious Blood Church,2
2009,Cabrich Ltd. (Diep Le Shaker),6
2009,Cadence Design Systems (Ireland) Ltd,2
2009,Cafe Togo Ltd t/a Cafe Togo @ Friars,1
2009,Cagentt Ltd,4
2009,Calmos Investments Ltd T/A Casa Pasta,1
2009,Calyx Software Ltd,1
2009,Camden Foods Ltd T/A Listons,1
2009,Campbell Catering Limited Head Office,8
2009,Campus It Ltd,1
2009,Campus Property Ltd,1
2009,Canada Life Assurance (Ireland) Ltd.,1
2009,Canada Life Group Services Ltd t/a London Life and General Reinsurance,1
2009,Canton Catering Limited,1
2009,"Canton House, (Dublin)",1
2009,Capita Business Support Services,7
2009,Care & Cure Trading Limited,1
2009,Carers and Nurses Aides on Call,2
2009,Carers and Nurses Aides On Call Ltd,13
2009,Careworks Ltd,1
2009,Caritas Convalescent Centre Ltd,1
2009,Carl Hanratty,2
2009,Carlton Hotel Dublin Airport Ltd.,1
2009,Carmelite Fathers,1
2009,Carnegie Court,2
2009,Carysfort Nursing Home,7
2009,Castleknock Construction Limited,1
2009,Castleknock Educate Together National School,1
2009,Castletroy Cinemas Limited T/A Storm Cinemas Limited,1
2009,Cater Hire Ireland,5
2009,Catherine Jane Canniffe,1
2009,Cathy O'Donohoe,1
2009,Cecil Manning,1
2009,Cedbury Limited t/a TGI Friday's,1
2009,Central Bank and Financial Services Authority of Ireland,1
2009,Central Remedial Clinic,1
2009,Centre For Effective Services Ltd,1
2009,Cerner Ireland Ltd,3
2009,CG Hotel Ltd T/A Radisson SAS Hotel (Dublin Airport),2
2009,Ch2M Hill IDC Ltd,32
2009,Chan & Murphy Ltd T/A Yo Thai,3
2009,Chao Phraya Ltd t/a Phraya,1
2009,Charjon Investments t/a The Goat,3
2009,Charlemont Allergy & Respiratory Diagnostic Service,1
2009,Charter Medical Diagnostic Imaging Ltd,1
2009,Checkstop Limited,1
2009,Cherryfield Lodge Nursing Home,1
2009,Cheshire Ireland,1
2009,Children's University Hospital,5
2009,Childrens Hospital,10
2009,Chili Bagan Restaurant Limited T/A D'Chilli Shaker,3
2009,China Inn,2
2009,Christ Evangelical Ministry of Christ Apostolic Church (Ireland) Trust,1
2009,Christian Aid Ireland,1
2009,Christy's Stores,1
2009,Chubb Ireland Ltd.,1
2009,Chungs Restaurant Ltd,2
2009,Ciara O'Leary,1
2009,Circus Gerbola ltd,1
2009,CIT Aerospace International Ltd,3
2009,CIT Group Finance (Ireland),1
2009,Citco Fund Services Dublin Limited,6
2009,Citi Hedge Fund Services (Ireland) Ltd,3
2009,Citibank Europe PLC,12
2009,Citibank NA,3
2009,City of Dublin VEC,2
2009,"Civil, Public Service & Eircom Sports Club Ltd T/A Sportslink",1
2009,Claimvantage Corporation Ltd,1
2009,Claire Cronin,1
2009,Clane Commons Service Station,1
2009,Clarion Hotel,3
2009,Clarion Hotel Dublin Liffey Valley,1
2009,Clearwire Ireland Ltd,1
2009,Clicksoftware Europe Limited,1
2009,Clifford Desmond & Associates,1
2009,Clondalkin Partnership Limited,1
2009,Clontarf Castle Hotel,14
2009,Clontarf Cricket Club,2
2009,Clontarf Private Nursing Home,3
2009,Clontarf Rugby Football Club,1
2009,Clontarf Senior Care Ltd,4
2009,Cluain Mhuire t/a St John of God,2
2009,Club Travel Ltd.,2
2009,Cluid Housing Association,1
2009,CMC-Coal Marketing Company Limited,2
2009,Coca-Cola Bottling Co. (Dublin) Ltd. Naas Road.,2
2009,Cochlear Americas,1
2009,Cognizant Technology Solutions Ireland Ltd,3
2009,Colette O'Kelly,1
2009,Colgate Palmolive Support Services,1
2009,College Catering Services Ltd,1
2009,Collier Transport,1
2009,Commission for Communications Regulation (COMREG),2
2009,Compass Catering Services Ireland Ltd. t/a Eurest,1
2009,Compass Group t/a Select Service Partner,1
2009,Compass Group T/A Select Service Partner Ireland,5
2009,Compufast Software Limited,1
2009,Concast Precast Ltd.,1
2009,Concern Worldwide,3
2009,Conefreys Pharmacy Ltd,1
2009,Contract Cleaning Atlas (Ireland) Ltd,1
2009,Coolamber Hotel Ltd T/A The Twelfth Lock,1
2009,Coombe Women's Hospital,10
2009,Cooper Lighting & Safety Ltd,1
2009,Copeland Security Ltd,1
2009,Corant Logistics Ltd,2
2009,Cordelia Foods Limited,1
2009,Corinthian Hockey Club,1
2009,Corkery Dowd Limited T/A I.T. Direct,1
2009,Cornmarket Group Financial Services Ltd,3
2009,Cosy Tots & Co Ltd,1
2009,County Dublin (VEC) Tallaght,1
2009,Courts Service,1
2009,Covanta Europe Engineering Ltd,1
2009,Covidien PLC,1
2009,Cowper Care Centre LTD,6
2009,Cowper Care Centre LTD ,1
2009,Coyle & Company Management Consulting Ltd,1
2009,CPLN Area Partnership Ltd,1
2009,CR2 Ltd.,2
2009,Creme Software Limited,1
2009,Crespen Ltd T/A Yourlocal.ie,1
2009,Crestra Ltd t/a Pasta Pizza,1
2009,CRH Group Services Limited,3
2009,Critical Path B.V.,3
2009,Cronin & Company,1
2009,Crossell Limited,1
2009,Crown Worldwide Ltd,3
2009,Crowne Plaza Dublin Airport,13
2009,Cuala Senior Care Ltd t/a Home Instead Senior Care,2
2009,Custom House Administration & Corporation Services Limited,3
2009,CWS- Boco Ireland Limited,1
2009,CWS - Boco Ireland Limited,2
2009,Cylon Controls Limited,1
2009,D'Amico Tankers Ltd,1
2009,Da Roberto Restaurant Ltd,1
2009,Dabl Ltd,2
2009,"Dalkey Lodge Nursing Home,",4
2009,Dalkia Ltd,1
2009,Dalzell Distributors Ltd,1
2009,Damast Limited ,2
2009,Danhilo Ltd t/a Victoria Chinese Restaurant,1
2009,Daniel A. Maher,1
2009,Daniel P Tierney,1
2009,Danny Man Tai Kwok t/a Roseland Chinese Takeaway,1
2009,Danvergrove Ltd t/a The Dublin Thai Centre,2
2009,DAON,1
2009,Data Electronics Group Ltd,1
2009,Datalex Ltd,2
2009,Datum Surveys,1
2009,Daughters of Charity of St. Vincent de Paul,7
2009,Daughters of Charity Service (St. Joseph's Centre),5
2009,David Ebbs & Co t/a Chartered Accountants & Registered Auditors,1
2009,David Fan t/a Tin Tin Chinese Takeaway,1
2009,David Gorman t/a Coastal Coffee,1
2009,David Harpur,1
2009,"David Judge t/a Rathmines Barbershop,",1
2009,David Kavanagh t/a Ecklands Sport Horses,1
2009,David L'Estrange T/A L'Estrange & Co.,1
2009,David Lloyd,1
2009,David McCann & Co Ltd t/a Valleymount Foods,1
2009,David McKone t/a No Waffle Computers,1
2009,David Warren,1
2009,David & Lisa Varian,1
2009,Dawnlane Ltd t/a Hullins Scrap,1
2009,DB Service Centre Limited,1
2009,DCU Invent Ltd t/a DCU Commercial Limited,1
2009,De Stafford Bridal Manufacturing Limited,1
2009,Declan M Fitzgerald Systems Ltd,1
2009,Declan Moloney t/a Ranelagh Court Dental Clinic,1
2009,Declan O'Toole T/A Spar Fairview,1
2009,Declan O'Toole T/A Spar South Richmond Street,1
2009,Deep Clean Hygiene Solutions Ltd,12
2009,Deliciously Different Cake Company Ltd,1
2009,Dell Direct,4
2009,Dell Direct (Cabinteely),5
2009,Delta Index Ltd,1
2009,Demonware Ltd,1
2009,Denise O'Sullivan,1
2009,Depaorpower Ltd,1
2009,Department of Defence,1
2009,Department of Education & Science,1
2009,Depfa Bank Plc.,2
2009,Derek Sharkey,1
2009,Dermot Brady,1
2009,Dermot Mannion,1
2009,Dermot Murphy Ltd,1
2009,Derrycourt Company Limited T/A A&M Cleaning Services,6
2009,Des Byrne Painting Contractors Ltd,1
2009,Design 21C,1
2009,Desmond Quinn Construction,1
2009,Devery Mooney Ltd,2
2009,Devey Health Care,1
2009,Dexia CLF (Dublin Branch) T/A Dexia Credit Local,1
2009,DHL Global Forwarding Ireland Ltd,2
2009,Diageo Ireland,1
2009,Diageo Ireland ,1
2009,Diana Mandaji t/a Perfect Clean,1
2009,Dieco Design Ltd,1
2009,Digital Reality (Management Company) Ltd,1
2009,Dilip & Amita Malkan t/a Indus Foods Cash & Carry,1
2009,Distinct Business Consulting Ltd,2
2009,Diwali Ltd t/a Diwali,1
2009,Djamel Arif & Carla t/a La Boulangerie,2
2009,Dome Telecom Ltd,1
2009,Domestic and General Property Support Services Ltd,43
2009,Dominex Furniture Systems Ltd,1
2009,Dominican Order,1
2009,Dominican Sisters Santa Sabina House,1
2009,Domton Trading Ltd T/A Nicky's Plaice,1
2009,Donabate Supermarkets Ltd T/A Supervalu Donabate,1
2009,Donnelly Fruit & Veg Ltd,3
2009,Donnybrook Fair,1
2009,Doosan Trading Limited,2
2009,Dorset College,2
2009,Douglas Food Company Ltd,1
2009,Doyle Hotels (Holdings) Limited,1
2009,DPL Group Ltd,1
2009,Dr Arthur Cummins & Dr Richard Corkin t/a Wellington Ophthalmic Laser Clinic,1
2009,Dr Eithne McKenna,1
2009,Dr Emer Loughrey,1
2009,Dr Mary Reddy,1
2009,Dr Nicholas Walsh,1
2009,Dr Wendy Lynch,1
2009,Dragon Inn Chinese Takeaway Ltd,1
2009,Drake Admin Services,1
2009,Drive Right (Holdings) Ltd T/A Driverite,1
2009,Dropping Well Pub,3
2009,Dr. Michael Aboud,1
2009,Dr. Thomas Joseph Hughes,1
2009,DSG Retail Ireland,9
2009,Dublin Buddhist Centre,1
2009,Dublin Bus,2
2009,Dublin City University,4
2009,Dublin Institute of Technology (Kevin Street),1
2009,Dublin Institute of Technology (Rathmines),2
2009,Dublin Regional Tourism Authority Ltd,1
2009,Dublin SPCA,1
2009,"Duk Tours Ltd., T/ A Viking Splash Tours",1
2009,Dundas Limited T/A Talbot Lodge Nursing Home,4
2009,Dundrum Pharmacy Ltd,1
2009,Dundrum Stationery,1
2009,Dunne & Crescenzi,2
2009,Dunns Seafare Ltd.,1
2009,Duolog Technologies Limited,1
2009,D.Kieran & Co. Ltd T/A Super Valu,1
2009,E Manage IT Ltd t/a Iquate,1
2009,Earlmore Trading Limited T/A Tulsi Restaurant,3
2009,Earlsfort Centre Hotel Proprietors Limited T/A Conrad International Hotel,1
2009,East & West Financial & Recruitment Limited t/a Prounella Dobbs,1
2009,Eastern Health Board / CRC t/a Coolock Day Activity Centre,1
2009,Eavan McCarthy,2
2009,Ebay Europe Services Ltd,2
2009,Ebonwood Ltd t/a The Waterside House Hotel,1
2009,Ebookers.ie,2
2009,EBS Building Society,2
2009,Echolibre Limited,1
2009,Ecocem Ireland Ltd,1
2009,Economic and Social Research Institute.,1
2009,Ecosecurities International Limited,1
2009,Edel Sweeney,1
2009,EDI Factory Ltd T/A Celerity,1
2009,Edmund Kinsella,1
2009,Education Resource Trust Ltd,1
2009,Educational Design Developments Limited,1
2009,Educe Limited t/a Spade Software,1
2009,Edward Dillon & Company Limited,1
2009,Efacec Sistemas De Electronica S.A,1
2009,Eircom Ltd,1
2009,Eirgrid Plc T/A ESB National Grid,3
2009,Elan Pharma International Ltd,2
2009,Elavon Financial Services Ltd,3
2009,Elder Home Care Ltd t/a Comfort Keepers,1
2009,"Electron Holdings Ltd., t/a Aberdeen Lodge Hotel",1
2009,Electroplus Cable & Satellite Ltd,3
2009,Elisette Ltd. t/a Careers Register,2
2009,Elizabeth Garvey,1
2009,Elizabeth Langford,1
2009,Ellerton Inns Ltd T/A Bilash Tandoori,1
2009,Elm Park Golf Club,2
2009,Em Con Systems Limited,1
2009,Embassy of Kuwait,1
2009,EMCO Hotels Ltd. t/a The Central Hotel,1
2009,Emer Byrne,1
2009,Emer McCarthy ,1
2009,Emerson Process Management Ltd,3
2009,EMI Restaurants Limited T/A The Italian Connection,1
2009,Emmada Ltd,1
2009,"Enable Ireland Disability Services Ltd.,",1
2009,Energoinvest Reach Active Ltd,2
2009,Entegris Ireland Limited,1
2009,Entertainment Enterprises ( Trading ) Ltd.,2
2009,Eoghan Breslin t/a Blue,1
2009,EPeople Ltd.,1
2009,Erac Ireland Limited T/A Enterprise Rent A Car,1
2009,Ergoservices Limited,1
2009,Ernst & Young,11
2009,ESB International Ltd.,4
2009,"Eskowe Investments Ltd. (T/a Super Value, Balally)",3
2009,ESPN Ireland Ltd,1
2009,Eternal House Limited,1
2009,Eugene F. Collins,1
2009,Eurocommerce Internet Solutions,1
2009,Eurodrug Ltd,1
2009,Eurofox Pictures Limited,2
2009,Eurowaste Recycling Ltd,4
2009,Ever Ready Car Valeting Ltd,1
2009,"Evergreen Shipping Agency (Ireland) Ltd,",1
2009,Every Nation Ireland Trust,1
2009,Executive Edge Ltd,1
2009,Executive Lets Eat In t/a Lets Eat In,5
2009,Exigent Ltd,1
2009,Exit Plan Ltd,1
2009,Export Edge Services Ltd,1
2009,Eyegen Ltd t/a Brando,1
2009,Ezetop Limited,1
2009,F D Systems Ltd,1
2009,Facebook Ireland Limited,20
2009,Fashion Court Bistro Ltd T/A Rogers Cafe,1
2009,Fashionflo Limited,1
2009,Favara Ltd,3
2009,FDS Financial Data Services Ltd,1
2009,Featherweight Ltd t/a Curves,1
2009,Feed the World Limited t/a The Spice of Life,2
2009,Fergal Murray T/A White Peak Group,1
2009,Fernwave Ireland Ltd,10
2009,FGL Aircraft Ireland Limited,1
2009,Field Management Ireland Ltd,4
2009,Field Marketing Ireland Consultancy Group Limited T/A F.M.I,1
2009,Fields Retail Ltd,1
2009,Financial Engineering Networks Ltd,1
2009,Fineos Corporation,3
2009,Fingal Community College,1
2009,Finnstown Country House Ltd,2
2009,Fiona Turley,1
2009,Fiona Ward,1
2009,Fionnuala Rogerson Architects,1
2009,First Express Ltd,1
2009,First Merchant Processing (Ireland) Limited,1
2009,Firstcare Ireland Northbrook Ltd,1
2009,Fisher Property Management,3
2009,Fit For Life Ltd,1
2009,Fitzpatrick Castle Hotel,4
2009,Fleet Matics Ireland Ltd,2
2009,Fleet Street Inn Dublin Ltd T/A Temple Bar Hotel,1
2009,FM Mobiles,1
2009,Fo Lum Limited t/a The In Cafe,1
2009,Focus Food Ltd t/a Toss'd,2
2009,Fold Housing Association Ireland Ltd,2
2009,Fold Housing Association Ireland Ltd t/a Fold Ireland,2
2009,Fontaine Water Control Corporation Ltd,1
2009,"Fontis Catering Limited, T/A Saagar Indian Restaurant.",1
2009,Forbidden City Ltd,1
2009,Fortis Info Bank Holding (Ireland) Ltd,1
2009,Fox's Pub Ltd. (Johnnie Fox's Pub),1
2009,Foxfield Inns Ltd (T/A Ashling Hotel),5
2009,Foxfield Properties Ltd T/A Centra Supermarket,1
2009,Framework Computer Consultants Ltd,2
2009,Francroft Ltd c/o Leisureplex,2
2009,Frank Grant Garages Ltd t/a Texaco Service Station,3
2009,Frank Mullan & Ciaran O'Duffy t/a Thai Cafe,2
2009,Fresh Opportunities Limited,3
2009,Fresh4U ltd t/a Subway,1
2009,FT Interactive Data ( Ireland ) Limited.,1
2009,Fundtech Limited,2
2009,Funland Online Ltd T/A Internet Exchange,1
2009,Fusioneer Ltd,1
2009,FX Buckley Products Ltd,1
2009,F&C Ireland Limited,1
2009,G & T Crampton,1
2009,G4S Security Services (Ireland) Ltd,3
2009,G4S Support Services (Ireland) Ltd,1
2009,Gala Networks Europe Limited,4
2009,Gallagher & Glanville Limited t/a College of Computer Training (CCT),1
2009,Gallaher Dublin Ltd t/a Gallaher Ireland,5
2009,Garda Ombudsman,3
2009,Garda Retirement Home,1
2009,Garden of Eden Herbs,1
2009,Gareth Davis,1
2009,Garlant Catering Limited,1
2009,Gary Patrick O'Brien t/a Handi,1
2009,Gate Gourmet Ireland Ltd,1
2009,GCI Venture Enterprise Ltd T/A Green Chilli,1
2009,GE Capital Woodchester Bank Ltd.,1
2009,GE Capital Woodchester Limited,1
2009,GE Financial Markets,1
2009,GE Security Ireland Limited,1
2009,George Carroll Jnr t/a Abbey Service Station,1
2009,George Miller,1
2009,Georgia Pacific Ireland Ltd,1
2009,Geraldine Mitchell,1
2009,Geraldine Shesgreen,1
2009,Gerard Cummins T/A The Alpine House,1
2009,Germahon Ltd T/A New Horizons Ireland,1
2009,Gerson Lehrman Group (Ireland) Limited,5
2009,Get - A - Grip Limited t/a Get - A - Grip,1
2009,Getty Images International Ltd,1
2009,Gilead Sciences Ltd,1
2009,Gilmer Property Developments ltd,1
2009,Giraffe Childcare Ltd,1
2009,GlaxoSmithKline Ireland Limited,1
2009,Glenaulin Nursing Home Limited (Tree Top Investments Ltd),6
2009,Glenbeigh Records Management Ltd,1
2009,Glendalon Ltd T/A Beshoff Bros,1
2009,Glenpatrick Natural Mineral Watercoolers Ltd,1
2009,Global Betting Exchange Ltd,1
2009,Global Billing Solutions Ltd,2
2009,Global Diagnostics Ireland Ltd,3
2009,Global Fruit Company Ltd,2
2009,Global Medical Treatment Ltd T/A Reva Health Network,1
2009,Glortrow Holdings Ltd,1
2009,GM Childcare Services Ltd t/a The Childrens Village,3
2009,GMC Civil & Mechanical Engineering Limited,1
2009,Godfrey Bond & Majella Bond T/A Bond & Associates,1
2009,Gold Force Limited,1
2009,Golden Meals Ltd t/a Bu-Ali Tandoori,1
2009,Goldmoy Ltd t/a Orlagh Park House Montessori & Creche,1
2009,Goode Concrete Ltd(Dublin 10),1
2009,Google Ireland Limited,65
2009,Gotham Cafe,1
2009,Graceside Ltd T/A Paparazzi,1
2009,Granby Ltd,3
2009,Grand Hotel (Malahide),1
2009,Granite Concepts Ltd,1
2009,Grant Thornton,1
2009,Greenogue Estates Company,1
2009,Greyhound Recycling & Recovery Ltd,6
2009,Grosvenor Asset Management Ltd,2
2009,Grosvenor Cleaning Services Ltd.,8
2009,Grundfos Ireland Limited,1
2009,GSN Pharmacies Ltd T/A Gallery Quay Pharmacy,1
2009,Guardian Group Ltd.,1
2009,Guardian Health Care Limited,1
2009,Guardian Healthcare,1
2009,Guardian Healthcare Limited,5
2009,Guggenheim Partners Europe Limited,5
2009,Gunnebo Ireland Ltd,1
2009,GW Financial Control Solutions Ltd,1
2009,Gwen Malone Stenography Services Ltd,2
2009,H & D Meats Ltd T/A Joe Carey Meats,1
2009,H & K Manufacturing Ltd,1
2009,H & R Plastering Ltd,1
2009,Hamilton Park Care Centre Ltd,18
2009,Handy Baby Products Ltd,1
2009,Hannah's Coffee Shop Ltd,1
2009,Hansen Corporation Europe Ltd,2
2009,Hartford Life Limited,3
2009,Harvey Norman Trading (Ireland) Limited,10
2009,Hawthorn Logistics Solutions Ltd,1
2009,HBV Ireland Ltd,2
2009,Headcount Solutions Limited,1
2009,Health Services Executive,9
2009,Heather Kevelighan,2
2009,Heaven Wax Tan Face Body,1
2009,Heavy Lift Charters Limited,1
2009,Hedgeserv Limited,1
2009,Helen Flynn,1
2009,Henshaw Food Services Limited,1
2009,Herbal Restaurants Ireland Ltd T/A Kentucky Fried Chicken,3
2009,Herbert Park Hotel,2
2009,Here to Care Limited T/A Magic Years,1
2009,Hermitage Medical Clinic,17
2009,Hertz Europe Service Centre,2
2009,Hi Fi Corner Ltd,1
2009,Hibernia College Limited,1
2009,Hibernia Tours Limited,1
2009,Hibernian Aviva Group Plc,1
2009,Hibiscus Asian Store Ltd,1
2009,Hidden Hearing Ltd,1
2009,Highview Inns Ltd T/A Pierhouse Hotel,1
2009,"Hills Cricket Club,",2
2009,Hilton Dublin Hotel,1
2009,Hilton Dublin Kilmainham t/a Kilmainham Square Hotel,1
2009,Himalayas Property Limited t/a Pan Asian Restaurant,2
2009,HMH IP Company Ltd,4
2009,HMS Host Ireland Ltd,1
2009,Hoai Anh Le T/A Hanoi Tower,1
2009,Home Care - North East Bay Ltd,1
2009,Home Instead Senior Care Ireland Ltd,6
2009,Homebase House and Garden Centre Ltd,2
2009,Homecare services ( Cafe Kylemore ),1
2009,HomeFare Services ( Cafe Kylemore ),1
2009,Honeywell Control Systems Ltd,2
2009,Hospitaller Order of St. John of God (Islandbridge),3
2009,Hospitaller Order of St. John of God (Shankill),1
2009,Houlihan Cushnahan & Co,1
2009,Howards Cafe Ltd T/A Howards Way Cafe,1
2009,Howth Findlater House Ltd T/A Lemongrass Howth,1
2009,HSBC Bank PLC,1
2009,HSS Ltd t/a Citywest Hotel,1
2009,Huawei Technologies (Ireland) Co Ltd,2
2009,Hugh Hourican t/a The Boar's Head,1
2009,Hugh Moulton,1
2009,Humar Ltd  T/A Marymount Care Centre,1
2009,Humar Ltd t/a Marymount Nursing Home,5
2009,Hutchinson 3G Ireland Ltd,1
2009,H.B. Dennis Motors Ltd,1
2009,H.P. & Associates Limited,1
2009,"IAESTE IRELAND,",4
2009,Iarnród Eireann - Irish Rail ,1
2009,IBM International Holdings - Ireland,2
2009,IBM International Holdings Ireland,2
2009,IBM International Holdings(Mulhuddart),4
2009,IBM Ireland Limited,15
2009,IBM Ireland Ltd,1
2009,IBM Ireland Ltd.,50
2009,IBM Ireland Product Distribution Ltd,1
2009,IBM Technology Campus,1
2009,ICE Communications Limited,1
2009,Icon Clinical Research Ltd,6
2009,ICT Eurotel,1
2009,IE Domain Registry Ltd,1
2009,Igoe (International) Ltd,1
2009,IIB Bank plc,1
2009,IKEA Ireland Limited,2
2009,IL Fornaio Ltd,1
2009,ILFC Ireland Limited,1
2009,Image Publications,1
2009,Imagine Telecommunications Business Limited,1
2009,Imperius Asset Management Limited,1
2009,Implico (M) Sdn Bhd,8
2009,In Fashion & Style Ltd t/a Super Bites,1
2009,Incorporated Orthopaedic Hospital of Ireland,1
2009,India House,1
2009,India Link,1
2009,India Link (Beaumont),1
2009,Indian Brasserie,1
2009,Indian Summer Ltd T/A Indian Summer,2
2009,Indiana Restaurant Limited T/A Sansaar Tandoori,1
2009,Indie Spice Restaurants Ltd,2
2009,Information Mosaic Limited,1
2009,Infosys Technologies Limited,24
2009,ING Bank N.V.,1
2009,Ingersoll-Rand International,4
2009,Innodata Isogen Europe Limited,1
2009,Inspection Services Ltd,1
2009,Inspire Ireland Foundation Ltd,2
2009,Interactive Quality Support Ltd,1
2009,Interling Translations Ltd,2
2009,International Leisure Group (Dunlaoghaire),1
2009,International Organisation for Migration,2
2009,International School of Dublin,1
2009,International School of Dublin Limited,1
2009,Intext Plastering Ltd,1
2009,Intrum Justitia Ireland,1
2009,Intuition Publishing Limited,1
2009,Intune Networks Ltd,1
2009,Invesco Global Asset Management Ltd,1
2009,Invesco Global Distributors Ltd,3
2009,Investment Technology Group Europe Limited,1
2009,Ion Spac,2
2009,Iosold Ni Dheirg,1
2009,Ireland China Economic Cultural Development Ltd T/A Natural Green,1
2009,Ireland ROC Limited (Subsibiary of Esso),4
2009,Ireland ROC Limited (Subsidiary of Esso),2
2009,Ireland United States Commission for Educational Exchange t/a Fulbright Commission,14
2009,Irish Aviation Authority,5
2009,Irish Blood Transfusion Service,1
2009,Irish Bookkeeping Services Ltd,1
2009,Irish Calender & Diary Promotions Ltd.,1
2009,Irish Cancer Society,1
2009,Irish Clinical Oncology Research Group Ltd,1
2009,Irish Cricket Union Ltd t/a Cricket Ireland,1
2009,Irish Direct Confectionary Ltd. T/A Tea Time Express,2
2009,Irish Distillers Limited,1
2009,Irish Industrial Explosives Limited,1
2009,Irish International Print. Corp.,3
2009,Irish Jewel & Medallion Manufacturers,1
2009,Irish Life and Permanent,1
2009,Irish Life Assurance,1
2009,Irish Life International,1
2009,Irish Life & Permanent Plc,1
2009,Irish Mission of the Seventh Day Adventists ,1
2009,Irish Prison Service T/A Cloverhill Prison,1
2009,Irish Rugby Football Union,16
2009,Irish Table Top Group Ltd,7
2009,Irish Wheelchair Association,12
2009,ISoft Business Solutions (Ireland) Ltd,1
2009,ISS Contract Cleaners Limited,19
2009,ISS Ireland Limited t/a ISS Facility Service Security,33
2009,Itsa Bagel,1
2009,"I.T. Alliance Ltd,",1
2009,J M Canty International Ltd,1
2009,J P Morgan Bank (Ireland) Plc,1
2009,J P Morgan Hedge Fund Services,1
2009,Jackie Brady,1
2009,James Farrell T/A Spar Dutch Village,2
2009,James Foley (Griffeen Valley Nursing Home),1
2009,James Hardie International Finance Company,2
2009,James Murphy & Sons Ltd,1
2009,Janette Lynch,1
2009,Jannette Kelly,1
2009,Java Republic Ltd T/A Java Republic Roasting Co.,1
2009,Jay Joe Ltd t/a Cactus Jacks,2
2009,JC's Supermarket Limited,4
2009,JC Decaux Ireland Ltd,1
2009,JC Savage Supermarket Ltd t/a JC's Supermarket,3
2009,Jerome Betbeder t/a Spar Cumberland Street,1
2009,Jeunesse Ltd T/A Grange Castle Service,2
2009,Jhalakathi Limited t/a Madhoshi Indian Cuisine,3
2009,JK Building Planners Ltd t/a JK Carpentry,1
2009,John Bradley t/a Bradley Windows,1
2009,John Cullen,1
2009,John G Crowley,1
2009,John Player & Sons Limited,1
2009,John Prendegast T/A Spar Barrow Street,1
2009,John Prendeville,2
2009,John Quinlan,1
2009,John Ryan,1
2009,John Skelly,2
2009,John Swan Ltd,2
2009,Johnston Haulage Co. Ltd.,1
2009,Joseph Appleby,1
2009,Joseph Byrne,1
2009,Joseph McGrath t/a Criticare Services,1
2009,JTI Ireland Limited,1
2009,Jumper Consulting Investment Limited,1
2009,Jurys Inns Group Ltd,1
2009,JW Hire & Sales Ltd,2
2009,J&J Exports & Imports Ltd,1
2009,J. Toner & Sons Ltd,1
2009,K Capital Source Ltd,1
2009,K & N Plant (Ire) Ltd T/A KN Network Services,2
2009,K & S Surya Limited t/a Surya Indian Restaurant,1
2009,Karen Mc Govern t/a Mother Hubbards,1
2009,Kawasaki Distributors (Irl) Limited,2
2009,Kayfoam Woolfson,4
2009,KC Peaches Ireland Limited,1
2009,KCC Door Hardware & Security Solutions Ltd,1
2009,KDB Ireland Limited,3
2009,Keane International (UK) Limited,6
2009,Keegans Laundrette,1
2009,Keelings Naturally Fresh,1
