Year,Month,Company,Total
2018,Mar,"The Irish League Of Credit Unions Represented By, Margaret Davern, Hr Adviser",1
2018,Mar,The Rotunda Hospital,2
2018,Mar,The Tipperary Kitchen,1
2018,Mar,Thw Catering Ltd,1
2018,Mar,Tik Hang Chan,1
2018,Mar,Tlc Health Services Ltd,2
2018,Mar,Tony Williams,1
2018,Mar,Torry Harris Business Solutions (Europe) Limited,1
2018,Mar,Towerpoint Properties Limited,2
2018,Mar,Traditional Meat Company Ireland,1
2018,Mar,Travel Cafe Ltd,1
2018,Mar,Travelport Digital Limited,2
2018,Mar,Tricel (Killarney),1
2018,Mar,Tuath De Holdings Limited,1
2018,Mar,U.S. Direct Ecommerce Ltd,1
2018,Mar,Ucd,2
2018,Mar,Udemy Ireland Ltd,2
2018,Mar,Unibottle Limited,1
2018,Mar,Unipolre Dac,1
2018,Mar,University Hospital Kerry,1
2018,Mar,University Hospital Limerick,4
2018,Mar,University Hospital Waterford,2
2018,Mar,Valentia Nursing Home Ltd,1
2018,Mar,Vention Medical Ireland Ltd,1
2018,Mar,Veritas Storage (Ireland) Limited,1
2018,Mar,Vermilion Energy Ireland Limited,1
2018,Mar,Version 1 Software,9
2018,Mar,Veterinary Instruments Ltd,1
2018,Mar,Vhi Investments Dac,1
2018,Mar,Virtusa Pvt Ltd.,1
2018,Mar,Virtustream Ireland Limited,1
2018,Mar,Vmware International Ltd,1
2018,Mar,Voysis Limited,1
2018,Mar,Wattics Limited,1
2018,Mar,Willoway Nursing Home Ltd,1
2018,Mar,Wipro Limited,4
2018,Mar,Wipro Limited - Irish Branch,17
2018,Mar,Wipro Outsourcing Services (Ireland)Ltd.,1
2018,Mar,Workday Limited,5
2018,Mar,World Rugby Limiited,1
2018,Mar,Worldnettps Ltd,1
2018,Mar,Wygram Nursing Home Ltd,1
2018,Mar,Yamamori Noodles Limited,1
2018,Mar,Yan Ping Ji,1
2018,Mar,Zalando Ireland Limited,1
2018,Mar,Zendesk International Limited,2
2018,Mar,Zenith Technologies Ltd,1
2018,Apr,A T & T Global Network Services Ireland Limited,1
2018,Apr,Abbeyglebe 3-D Dental Vision,1
2018,Apr,Abbott Mature Products Management Ltd,1
2018,Apr,Abc Rainbow Trading Company Ltd,1
2018,Apr,Accela Ireland Limited,1
2018,Apr,Accenture Limited,23
2018,Apr,Accountancy & Business College (Ireland) Limited,1
2018,Apr,Adaptive Co Studio Limited,1
2018,Apr,Adroll Advertising Limited,1
2018,Apr,Aebe Limited,1
2018,Apr,Airport Ticketing And Travel Science Ltd.,1
2018,Apr,Alchemy Media Opco Ltd,1
2018,Apr,Allenfield Care Homes Limited,2
2018,Apr,Allianz Plc,2
2018,Apr,Allianz Technology Se,1
2018,Apr,Alucraft Ltd.,2
2018,Apr,Amazon Data Services Ireland Ltd,4
2018,Apr,Amazon Web Services Ireland Ltd,8
2018,Apr,Amdocs Software Systems Limited,1
2018,Apr,Amisoft Technologies Ireland Pvt Limited,1
2018,Apr,Analog Devices International Unlimited Company,1
2018,Apr,Apex Fund Company Services Limited,1
2018,Apr,Apple Distribution International,2
2018,Apr,Apple Operations Europe,1
2018,Apr,Aptiv Global Operations Ltd,4
2018,Apr,Aricent Ireland Pvt Limited,1
2018,Apr,Arvato Finance Services Limited,3
2018,Apr,Aspen Ventures Limited,1
2018,Apr,Aspiegel Limited,1
2018,Apr,Aspiracon Ltd,1
2018,Apr,Aspire Technology Limited,1
2018,Apr,Athlone Chiropractic Clinic,1
2018,Apr,Athlunkard Nursing Home,1
2018,Apr,Autodesk Ireland Operations Limited,3
2018,Apr,Autokey Automotive Ltd,1
2018,Apr,Ba Finglas Ltd T/A Supervalu Clane,1
2018,Apr,Baxter Shared Services Competencies Ltd,2
2018,Apr,Beacon Hospital Sandyford Ltd,2
2018,Apr,Beaumont Hospital,6
2018,Apr,Beech Tree Healthcare Limited,2
2018,Apr,Belmont Care Limited,1
2018,Apr,Betheny Uniforms And Supplies Limited,1
2018,Apr,Bfluid Limited,1
2018,Apr,Bio-Medical Research Ltd,1
2018,Apr,Bioobservation Systems Limited,1
2018,Apr,Blackrock Clinic,1
2018,Apr,Blue Face Ltd T/A Blueface,1
2018,Apr,Bon Secours Health System Clg,5
2018,Apr,Bon Secours Health Systems,1
2018,Apr,Boulder Media Ltd,2
2018,Apr,Bridhaven Nursing Home,3
2018,Apr,Brown Bag Films Unlimited Company,5
2018,Apr,Brown Brothers Harriman Fund Administration Services (Ireland) Limited,1
2018,Apr,Cahereen Residential Care Ltd,1
2018,Apr,Canton Regent Restaurant & Takeaway Limited,1
2018,Apr,Capgemini Sogeti Ireland Ltd,2
2018,Apr,Cardinal Health Ireland 508 Limited,2
2018,Apr,Carechoice Montenotte,1
2018,Apr,Cavan General Hospital,6
2018,Apr,Cavan Monaghan Mental Health Service,5
2018,Apr,Centric Health Primary Care Limited,1
2018,Apr,Ch2M Hill Idc - Limited,1
2018,Apr,Chanelle Pharmaceuticals Manufacturing Ltd,1
2018,Apr,Cherry Grove Nursing Home Limited,1
2018,Apr,Citco Fund Services Ireland Limited,1
2018,Apr,Citibank Europe Plc,9
2018,Apr,Citrix Systems Ireland Limited,1
2018,Apr,Ck Computer Support Ltd,1
2018,Apr,Clearstream Technologies Limited,1
2018,Apr,Client Solutions Limited,3
2018,Apr,Clovebrook Limited,1
2018,Apr,Codec-Dss Limited,2
2018,Apr,Cognizant Technology Solutions Ireland Limited,9
2018,Apr,Connolly Hospital,2
2018,Apr,Continent 8 Technologies (Ireland) Limited,1
2018,Apr,Cork University Hospital,19
2018,Apr,Costern Limited,2
2018,Apr,Cowper Care Centre Dac,5
2018,Apr,Creganna Unlimited Company,1
2018,Apr,Crh Group Services Limited,2
2018,Apr,Davies Arc Design Limited,1
2018,Apr,Dawn Meats Ireland,2
2018,Apr,Decathlon Sports Ireland Limited,3
2018,Apr,Decawave Limited,1
2018,Apr,Declan M Fitzgerald Systems Ltd,2
2018,Apr,Dell Products Unlimited Company,1
2018,Apr,Deloitte,5
2018,Apr,Deloitte Technology Solutions Limited,1
2018,Apr,Digit Game Studios Ltd,1
2018,Apr,Digital Crew Ltd,2
2018,Apr,Domestic And General Property Support Services Ltd,1
2018,Apr,Donegal Local Development Company Limited By Guarantee,1
2018,Apr,Drumderrig House Nursing Home Limited,1
2018,Apr,Dublin New Food Limited,1
2018,Apr,Dynamix Digital Limited,1
2018,Apr,Edward Pakenham,1
2018,Apr,Eightytwenty Customer Experience Ltd,1
2018,Apr,Elavon Financial Services Dac,1
2018,Apr,Electronic Products Services (Eps) Limited,1
2018,Apr,Eli Lilly Kinsale Limited,1
2018,Apr,Elix Aviation Capital Limited,1
2018,Apr,Emc Information Systems International,2
2018,Apr,Emerson Process Management Limited,1
2018,Apr,Enernoc Ireland Ltd,1
2018,Apr,Eqube Gaming Limited -Cork,1
2018,Apr,Ernst & Young,6
2018,Apr,Executive Lets Eat In,3
2018,Apr,Facebook Ireland Limited,25
2018,Apr,Fairy Hill Nursing Home Ltd,1
2018,Apr,Fineos Corporation,1
2018,Apr,Flender Ireland Limited,1
2018,Apr,Frs Building Services Co-Op Society Ltd,1
2018,Apr,Fáisc Miotail Eireann Teoranta,1
2018,Apr,Galway Clinic Doughiska Limited,4
2018,Apr,Galway Roscommon Mental Health Service,1
2018,Apr,Galway University Hospital,6
2018,Apr,Gdm E- Learning Services Ireland Ltd,1
2018,Apr,Gencell Biosystems Limited,1
2018,Apr,Geneva Ireland Financial Trading Limited,1
2018,Apr,Gerald Joseph,2
2018,Apr,Glanmire Pharmacy Limited,1
2018,Apr,Globe Technical Services Limited,6
2018,Apr,Google Ireland Limited,34
2018,Apr,Grant Thornton Corporate Finance Limited,2
2018,Apr,Green Pasture Meat Processors Limited,1
2018,Apr,Groupon International Limited,4
2018,Apr,Gtlk Europe Dac,1
2018,Apr,Haven Bay Care Centre Ltd,1
2018,Apr,Hays Specialist Recruitment (Ireland) Ltd,1
2018,Apr,Hcl Technologies Limited,5
2018,Apr,Hermitage Clinic Limited,1
2018,Apr,Hmv Engineering Ltd,1
2018,Apr,Hollister Ulc,1
2018,Apr,Holy Family Nursing Home Limited,2
2018,Apr,Hse Service Executive (Cho 5),7
2018,Apr,Hubspot Ireland Ltd,1
2018,Apr,I-Believe Limited,1
2018,Apr,Ibm Global Services Limited,2
2018,Apr,Ibm Ireland Product Distribution Limited,1
2018,Apr,Ic Mask Design Limited,1
2018,Apr,Indeed Ireland Operations Limited,1
2018,Apr,Indian Ocean Restaurant Ltd,1
2018,Apr,Infosys Bpm Limited,13
2018,Apr,Infosys Limited,1
2018,Apr,Ingersoll Rand International Limited,1
2018,Apr,Intel Research & Development Ireland Ltd,2
2018,Apr,Intercom R&D Unlimited,5
2018,Apr,Irish Rugby Football Union,1
2018,Apr,Irish Yogurts Limited,1
2018,Apr,J.P. Morgan Bank (Ireland) Plc,1
2018,Apr,K.M. Medical Software Limited,1
2018,Apr,Kam Chuen Hui,1
2018,Apr,Kathleen Berry,1
2018,Apr,Kax Media Limited,1
2018,Apr,Keltruck Bodies Ltd,1
2018,Apr,Kepak Clonee,2
2018,Apr,Kepak Cork Unlimited Company,5
2018,Apr,Kerry Group Services International Limited,2
2018,Apr,Keywords International Ltd,1
2018,Apr,Kneat Solutions Ltd,2
2018,Apr,Kpmg,6
2018,Apr,Krypt Information Technology Ireland Limited,1
2018,Apr,Lake Region Medical Limited,1
2018,Apr,Lanathai Kitchen Limited,1
2018,Apr,Lawson House Nursing Home Ltd,1
2018,Apr,Letterkenny University Hospital,17
2018,Apr,Liffey Meats Cavan,3
2018,Apr,Line Radharc Limited,1
2018,Apr,Linkedin Ireland Unlimited Company,1
2018,Apr,Lionbridge Global Sourcing Solutions Limited,1
2018,Apr,Lm Ericsson Limited,4
2018,Apr,Localeyes Ltd,1
2018,Apr,Mahalo Ltd,1
2018,Apr,Mater Misericordiae University Hospital,1
2018,Apr,Mater Private Hospital,4
2018,Apr,Mater Vision Institute,1
2018,Apr,Maynooth Lodge Nursing Home,1
2018,Apr,Mayo Mental Health Services,1
2018,Apr,Mayo University Hospital,1
2018,Apr,Mcafee Ireland Limited,1
2018,Apr,Memjet Technology Limited,1
2018,Apr,Merck Sharp & Dohme Ireland (Human Health) Ltd,1
2018,Apr,Mercy University Hospital,2
2018,Apr,Metlife Services Eeig,1
2018,Apr,Michael Page International (Ireland) Limited,1
2018,Apr,Microsoft Ireland Operations Limited,6
2018,Apr,Microsoft Ireland Research,1
2018,Apr,Mohammad Ishaq,1
2018,Apr,Moneymate Limited,1
2018,Apr,Mooncoin Rcc Limited,3
2018,Apr,Moore Stephens Partnership,1
2018,Apr,Mowlam Healthcare Services,3
2018,Apr,Mr Moazzam Rafique,1
2018,Apr,Mr. Vincent Brady,1
2018,Apr,Mufg Fund Services (Ireland) Limited,1
2018,Apr,Mullen Scully Daly Limited,1
2018,Apr,Mullinahinch House Private Nursing Home Limited,1
2018,Apr,Mullingar Regional Hospital,1
2018,Apr,National Employee Development Training Centre Ltd,1
2018,Apr,National Maternity Hospital,2
2018,Apr,National Pen Promotional Products Ltd,14
2018,Apr,National Screening Service,1
2018,Apr,Natus Manufacturing Limited,1
2018,Apr,Newswhip Media Ltd,1
2018,Apr,Noel Lawler Green Energy Solutions Ltd,1
2018,Apr,Nokia Ireland Limited,1
2018,Apr,North County Cricket Club Ltd,1
2018,Apr,Northern Trust Management Services (Ireland) Ltd,5
2018,Apr,Novartis Ireland Limited,2
2018,Apr,Nuala Woulfe Beauty Salon Ltd.,1
2018,Apr,O'Dwyer Property Management Limited,1
2018,Apr,O'Reilly Bros Ltd,1
2018,Apr,Oakwood Private Nursing Home Limited,1
2018,Apr,Omnipay Limited,1
2018,Apr,Open Text Ireland Limited,2
2018,Apr,Optel Vision Limited,2
2018,Apr,Optum Services (Ireland) Limited,4
2018,Apr,Oriflame Research & Development Limited,1
2018,Apr,Orix Aviation Systems Limited,1
2018,Apr,Orwell House Limited,2
2018,Apr,Osullivans Pharmacies Ltd,1
2018,Apr,Our Lady Of Lourdes Hospital,9
2018,Apr,Our Lady'S Children'S Hospital,1
2018,Apr,Ove Arup Partners Ireland Ltd,1
2018,Apr,Paciv Europe Ltd,1
2018,Apr,Panalpina World Transport Ltd,1
2018,Apr,Papa Rich Street Food Kitchen Ltd,1
2018,Apr,Parexel International (Irl) Limited,1
2018,Apr,Parke House Nursing Home Ltd,5
2018,Apr,Pay And Shop Ltd,1
2018,Apr,Peamount Healthcare,1
2018,Apr,Pilgrims Rest Nursing Home,1
2018,Apr,Pivotal Software International,2
2018,Apr,Plr Worldwide Sales Limited,1
2018,Apr,Plynk Limited,1
2018,Apr,Portiuncula University Hospital,6
2018,Apr,Portwest Limited,1
2018,Apr,Ppd Development Ireland Limited,1
2018,Apr,Pramerica Systems Ireland Limited,6
2018,Apr,Prepaypower Ltd,1
2018,Apr,Pricewaterhousecoopers,2
2018,Apr,Pro Stainless Designs Ltd,1
2018,Apr,Process Engineering Specialists Limited,1
2018,Apr,Prodieco Holdings Unlimited Company,1
2018,Apr,Project Management Limited,1
2018,Apr,Propylon Limited,1
2018,Apr,Prostrategy Colman,1
2018,Apr,Prostrategy-Colman Ltd,1
2018,Apr,Prudential International Management Service Ltd,1
2018,Apr,Psc Biotech Limited,1
2018,Apr,Qt Technologies Ireland Ltd,11
2018,Apr,Queen Of Peace Nursing Home,1
2018,Apr,Rapid7 Ireland Ltd,1
2018,Apr,Rathsallagh House Ltd,1
2018,Apr,Red Owl Technology Limited,1
2018,Apr,Redfaire Limited,1
2018,Apr,Regeneron Ireland Unlimited Company,2
2018,Apr,Rehab Group,1
2018,Apr,Retail In Motion Ltd,1
2018,Apr,Robert Walters Limited,1
2018,Apr,Ronnach Teoranta,1
2018,Apr,Roscommon University Hospital,2
2018,Apr,Ryanair Dac,4
2018,Apr,Ryevale Nursing Services Limited,2
2018,Apr,S And T Restaurant And Catering Ltd,1
2018,Apr,Sage Technologies Ltd,1
2018,Apr,Sancta Maria Nursing Home,2
2018,Apr,Sap Service And Support Centre (Ireland) Limited,11
2018,Apr,Scraping Hub Ltd,1
2018,Apr,Sfdc Ireland Ltd,1
2018,Apr,Shine Analytics Ltd,1
2018,Apr,Shire Ireland Finance Trading Limited,1
2018,Apr,Shire Pharmaceuticals Services Ireland Limited,1
2018,Apr,Shirley Arms Hotel Limited,1
2018,Apr,Signature Orthopaedics Europe Ltd,1
2018,Apr,Sligo University Hospital,5
2018,Apr,Smartbox Group Limited,2
2018,Apr,"Société Générale Securities Services, Sgss (Ireland) Limited",8
2018,Apr,Sonas Asset Holding Ltd,1
2018,Apr,Sonica Fitout Limited,1
2018,Apr,South Tipperary General Hospital,9
2018,Apr,Sparantus Ltd,5
2018,Apr,St Pauls Nursing Home Limited,1
2018,Apr,St. James Hospital,4
2018,Apr,St. Lukes Hospital,15
2018,Apr,St. Vincent'S Healthcare Group,4
2018,Apr,Stanford Woods Care Centre Limited,1
2018,Apr,Sun Life Information Services Ireland Limited,1
2018,Apr,Sylvana Beslic,1
2018,Apr,Synovos Ireland Limited,1
2018,Apr,Taoglas Ltd,1
2018,Apr,Tara Winthrop Ltd.,8
2018,Apr,Tata Consultancy Services Limited,2
2018,Apr,Temple Street Children'S University Hospital,1
2018,Apr,Test Triangle Limited,3
2018,Apr,The Brabazon Trust (A Registered Charity),2
2018,Apr,The Concentrate Manufacturing Company Of Ireland,2
2018,Apr,The Coombe Lying In Hospital,1
2018,Apr,The Healthiest Workplace Limited,1
2018,Apr,The Herbert Park Hotel 2 Ltd. T/A The Herbert Park Hotel,1
2018,Apr,The Keogh Practice - Partnership,1
2018,Apr,The Rotunda Hospital,2
2018,Apr,The Windsor Inn (Dundalk) Ltd,1
2018,Apr,Tlc Health Services Ltd,5
2018,Apr,Torriam Hotel Operating Company Limited,1
2018,Apr,Travel Tech Labs Limited,1
2018,Apr,Twitter International Company,1
2018,Apr,Ucd,2
2018,Apr,Udemy Ireland Ltd,3
2018,Apr,University Hospital Kerry,4
2018,Apr,University Hospital Limerick,13
2018,Apr,University Hospital Waterford,4
2018,Apr,University Of Dublin,2
2018,Apr,Veritas Storage (Ireland) Limited,1
2018,Apr,Verizon Connect Ireland Limited,2
2018,Apr,Version 1 Software,7
2018,Apr,Victory Garden Limited,1
2018,Apr,Virtusa Pvt Ltd.,1
2018,Apr,Virtustream Ireland Limited,1
2018,Apr,Vizor Limited,1
2018,Apr,Vmware International Ltd,1
2018,Apr,War Ducks Ltd,1
2018,Apr,Ward Solutions Ltd,1
2018,Apr,Web Summit Services Ltd.,1
2018,Apr,Werlay Limited,1
2018,Apr,Wexford General Hospital,6
2018,Apr,Whitethorn Technologies Limited,1
2018,Apr,Wipro Limited,4
2018,Apr,Wipro Limited - Irish Branch,9
2018,Apr,Wipro Outsourcing Services (Ireland)Ltd.,1
2018,Apr,Workday Limited,5
2018,Apr,Xanadu Consultancy Ltd,2
2018,Apr,You Get It Back Ltd,1
2018,Apr,Z-We-Ton (Raheen) Ltd,1
2018,Apr,Zeltiq Ireland Unlimited Company,1
2018,Apr,Zenith Technologies Ltd,5
2018,Apr,Zoetis Belgium Sa (Irish Branch),2
2018,Apr,Zurich Life Assurance Plc,1
2018,May,Abbeylands Nursing Home Alzheimer'S Unit Ltd,2
2018,May,Accela Ireland Ltd,1
2018,May,Accenture Limited,21
2018,May,Accutool Ltd,1
2018,May,Activision Blizzard Ireland Ltd,2
2018,May,Adaptics Limited,1
2018,May,Adelaide & Meath Hospital Inc The National Children'S Hospital,2
2018,May,Adelaide & Meath Hospital Incorporating The National Children'S Hospital,4
2018,May,Adroll Advertising Limited,2
2018,May,Aercap Ireland Limited,1
2018,May,Al-Modina Trading Limited,1
2018,May,Alere International Ltd,2
2018,May,Allenfield Care Homes Limited,1
2018,May,Alliance Medical Diagnostic Imaging Ltd,2
2018,May,Allianz Plc,1
2018,May,Allianz Technology Se,1
2018,May,Amazon Cs Ireland Ltd,2
2018,May,Amazon Data Services Ireland Ltd,8
2018,May,Amazon Web Services Ireland Ltd,4
2018,May,Amdocs Software Systems Limited,2
2018,May,Analog Devices International Unlimited Company,1
2018,May,Aon Centre For Innovation & Analytics Limited,1
2018,May,Apple Distribution International,4
2018,May,Apple Operations Europe,1
2018,May,Applovin Limited,2
2018,May,Aptiv Global Operations Ltd,1
2018,May,Araglen House Nursing Home Limited,1
2018,May,Ardeeshal Lodge Limited,1
2018,May,Arista Networks Limited,3
2018,May,Arm Ltd,1
2018,May,Aro Cumarsaid Teoranta,1
2018,May,Arushi Healthcare Limited,1
2018,May,Astellas Ireland Ltd,1
2018,May,Athlunkard Nursing Home,1
2018,May,Bae Systems Applied Intelligence (Ireland) Limited,1
2018,May,Bainistiocht Àras Ghaoth Dobhair Teoranta,1
2018,May,Ballincurrig Care Centre Ltd,1
2018,May,Barnacyle Nursing Home Ltd,1
2018,May,Barringtons Hospital Limited,1
2018,May,Baxter Shared Services & Competencies Ltd,1
2018,May,Beacon Hospital Sandyford Ltd,2
2018,May,Beaumont Hospital,30
2018,May,Becton Dickinson Research Centre Ireland Ltd,3
2018,May,Beech Lodge Care Facility Limited,3
2018,May,Beech Tree Healthcare Limited,1
2018,May,Beechfield Manor Nursing Home Limited,1
2018,May,Beneavin Lodge Ltd,1
2018,May,Bentley Systems International Limited,1
2018,May,Biostime Pharma,1
2018,May,Biotector Analytical Systems Ltd,1
2018,May,Bke Care Ltd,2
2018,May,Blarney Nursing And Retirement Home Ltd,1
2018,May,Bnp Paribas Dublin Branch,1
2018,May,Bon Secours Health System Clg,5
2018,May,Bon Secours Health Systems,4
2018,May,Bootstrap Limited,1
2018,May,Boulder Media Ltd,3
2018,May,Boxever,1
2018,May,Breezeglen Ltd,2
2018,May,Bridhaven Nursing Home,2
2018,May,Brown Bag Films Unlimited Company,1
2018,May,Bushy Park Nursing Home Ltd.,1
2018,May,Byrne And Morrin Ltd,1
2018,May,Capgemini Sogeti Ireland Ltd,3
2018,May,Capricorn Ventis Ltd,1
2018,May,Caragon Consulting Ireland Ltd,1
2018,May,Cardinal Health Ireland 508 Limited,1
2018,May,Cargurus Ireland Limited,2
2018,May,Castle Rook Limited,1
2018,May,Castleturvin Home Limited,1
2018,May,Cavan General Hospital,15
2018,May,Cavan Monaghan Mental Health Service,3
2018,May,Cell Again Ireland Limited,1
2018,May,Centric Health Primary Care Limited,1
2018,May,Chanelle Pharmaceuticals Manufacturing Ltd,1
2018,May,Changex International,1
2018,May,Chase Paymentech Europe Ltd,1
2018,May,Citco Fund Services Ireland Limited,1
2018,May,Citibank Europe Plc,4
2018,May,Citrix Systems Ireland Limited,1
2018,May,City Of Dublin Energy Management Agency,1
2018,May,Civic Resource Group Europe Limited,1
2018,May,Claimvantage Corporation Ltd,1
2018,May,Clara Nursing Home Ltd.,1
2018,May,Claremount Nursing Home Ltd,1
2018,May,Clear Connections,1
2018,May,Client Solutions Limited,2
2018,May,Clontarf Hospital,1
2018,May,Cloverland Healthcare Ltd (In Receivership),1
2018,May,Codec-Dss Limited,4
2018,May,Coffey Construction (I) Limited,1
2018,May,Cognizant Technology Solutions Ireland Limited,6
2018,May,College View Ltd,1
2018,May,Commissioning Agents Ireland Ltd.,1
2018,May,Communicare Agency Ltd,3
2018,May,Conna Nursing Home Ltd,2
2018,May,Connaught Electronics Limited,3
2018,May,Connolly Hospital,2
2018,May,Cook Ireland Ltd,1
2018,May,Cork University Hospital,47
2018,May,Cosmos Education Clg,1
2018,May,Cowper Care Centre Dac,1
2018,May,Creative Collisions Limited,1
2018,May,Creganna Unlimited Company,1
2018,May,Cypress Semiconductor Ireland,3
2018,May,Dairymaster,1
2018,May,Dawn Meats Ireland,7
2018,May,Db Service Centre Limited,2
2018,May,Debarati Bandyopadhaya & Kazi Md Abrar,2
2018,May,Dell Products,3
2018,May,Deloitte,4
2018,May,Digit Game Studios Ltd,1
2018,May,Digital Crew Ltd,1
2018,May,"Dominican Sisters, Our Lady Of Fatima Home",2
2018,May,Dovetail Technologies Ltd,1
2018,May,Dp Financial Limited,1
2018,May,Dr. Terence Farrelly,1
2018,May,Dromoland Castle Limited,1
2018,May,Dublin City Sports And Leisure Services Limited,1
2018,May,Dublin College Of Business Studies Ltd.,1
2018,May,Dublin North City Mental Health Services,4
2018,May,Eastway Technical Consultants Ltd,1
2018,May,Ecohouse Developments Ltd,1
2018,May,Edward Pakenham,1
2018,May,Edwards Lifesciences Ireland Limited,3
2018,May,Eileen Galligan,1
2018,May,Eiregramco Ltd,1
2018,May,Eli Lilly Cork Limited,1
2018,May,Eli Lilly Kinsale Limited,1
2018,May,Emc Information Systems International,1
2018,May,Emerson Process Management Limited,2
2018,May,Energy Metrics Monitoring And Management Ltd,1
2018,May,Enernoc Ireland Ltd,1
2018,May,Equifax Technology (Ireland) Limited,2
2018,May,Erba Diagnostics Limited,1
2018,May,Ergoservices Ltd,1
2018,May,Ernst & Young,16
2018,May,Ervia Energy Trading Limited,1
2018,May,Esb,1
2018,May,Etrawler Ltd,1
2018,May,Event Army Ltd.,1
2018,May,Evercam Ltd.,1
2018,May,Facebook Ireland Limited,12
2018,May,Fainleog Teoranta,1
2018,May,Fallon & Byrne Ltd,1
2018,May,Fehily Timoney Company,1
2018,May,Fineos Corporation,2
2018,May,Fisc Ireland Ltd.,1
2018,May,Fmc Agro Ireland Ltd,1
2018,May,Focus Tax Limited,1
2018,May,Fujitsu (Ireland) Limited,1
2018,May,Fusioneer Software Limited,2
2018,May,Fáisc Miotail Eireann Teoranta,1
2018,May,Galway City Innovation District Company Limited By Guarantee,1
2018,May,Galway University Hospital,25
2018,May,Ge Sensing Emea Unlimited Company,1
2018,May,Gencell Biosystems Limited,1
2018,May,General Motors It Services (Ireland) Ltd,2
2018,May,Gerson Lehrman Group (Ireland) Limited,1
2018,May,Giant Creative Dac,1
2018,May,Gingerside Limited,1
2018,May,Glen Keen Farm Limited,1
2018,May,Glenaulin Nursing Home Limited,1
2018,May,Glenpatrick Natural Mineral Watercoolers Limited,1
2018,May,Global Security Devices Ltd.,1
2018,May,Globe Technical Services Limited,4
2018,May,Globoforce Limited,1
2018,May,Google Ireland Limited,21
2018,May,Granby Medical Limited,1
2018,May,Grant Thornton,2
2018,May,Grant Thornton Corporate Finance Limited,7
2018,May,Green Pasture Meat Processors Limited,2
2018,May,Groupon International Limited,2
2018,May,Guidewire Software (Ireland) Limited,1
2018,May,Hcl Technologies Limited,10
2018,May,Health Service Executive Mid West Mental Health Services,7
2018,May,Hermitage Clinic Limited,1
2018,May,Hilton Hotels Ireland Limited,1
2018,May,Honeywell Control Systems Limited,1
2018,May,Hse Service Executive (Cho 5),2
2018,May,Huawen Foundation Limited,1
2018,May,Hubspot Ireland Ltd,3
2018,May,Ibm Ireland Limited,1
2018,May,Ibm Ireland Product Distribution Limited,1
2018,May,Ie Domain Registry Clg,1
2018,May,Ifds Percana Group Ltd,1
2018,May,Indeed Ireland Operations Limited,1
2018,May,Infosys Bpm Limited,11
2018,May,Infosys Limited,1
2018,May,Ingersoll Rand International Limited,1
2018,May,Innalabs Limited,1
2018,May,Innovapeak Ltd,2
2018,May,Intercom R&D Unlimited,1
2018,May,Ireland United States Commission For Educational Exchange,1
2018,May,Irish Rugby Football Union,4
2018,May,Iv International Licensing,1
2018,May,Jacobs Engineering Ireland Ltd,2
2018,May,Janssen Pharmaceutical Sciences Unlimited Company,1
2018,May,Jaru Food Limited,1
2018,May,Jc Chinese Buffet Limited,2
2018,May,Jcp Powdermill Care Centre Limited,1
2018,May,John Sisk & Son (Holdings) Ltd,1
2018,May,Johnson & Johnson Vision Care,1
2018,May,Jy Aviation Leasing Ireland Company Limited,1
2018,May,K & M Lynskey & Company Limited,1
2018,May,Keeper Technology Solutions Ltd,1
2018,May,Kellogg Europe Trading Limited,1
2018,May,Kerry Group Services Ltd,1
2018,May,Kilminchy Lodge Nursing Home Limited,1
2018,May,Kpmg,4
2018,May,Laurel Lodge Nursing Home Ltd,2
2018,May,Letterkenny University Hospital,16
2018,May,Lhm Casey Mcgrath Limited,1
2018,May,Liberty Information Technology Limited,1
2018,May,Liffey Meats Cavan,1
2018,May,Line Radharc Limited,1
2018,May,Linkedin Ireland Unlimited Company,8
2018,May,Lira Innovation Limited,1
2018,May,Lm Ericsson Limited,10
2018,May,Logicalis Solutions Limited,1
2018,May,Logmein Ireland Limited,2
2018,May,Looker Data Sciences Ireland Limited,1
2018,May,Louise O'Brien,1
2018,May,Louth Meath Mental Health Services,2
2018,May,Mastercard Ireland Limited,1
2018,May,Mater Misericordiae University Hospital,1
2018,May,Mater Private Hospital,3
2018,May,Matrix Internet Applications Limited,1
2018,May,Maxim Integrated Products International Sales Limited,1
2018,May,Mayo Mental Health Services,4
2018,May,Mayo University Hospital,32
2018,May,Mazars,1
2018,May,Mcafee Ireland Limited,1
2018,May,Mcdermott Laboratories Limited,1
2018,May,Medical Account Services Limited,1
2018,May,Mekong Restaurant Limited,1
2018,May,"Mental Health Services, Cork And Kerry",2
2018,May,Mercy University Hospital,12
2018,May,Metlife Services Eeig,1
2018,May,Microsoft Ireland Operations Limited,3
2018,May,Microsoft Ireland Research,3
2018,May,Midland Regional Hospital,3
2018,May,Midland Regional Hospital At Tullamore,10
2018,May,Midland Regional Hospital Portlaoise,4
2018,May,Milestone Automated Solutions Ltd,1
2018,May,Mincon International Ltd,1
2018,May,Mobacar Limited,2
2018,May,Moccaberry Limited,1
2018,May,Modular Automation Ireland Ltd,1
2018,May,Mohammad Omar Faruq Fahat,1
2018,May,Mondelez Europe Services Gmbh,1
2018,May,Mooncoin Rcc Limited,1
2018,May,Moonpea Limited,1
2018,May,Moorehall Healthcare (Drogheda) Limited,1
2018,May,Moorehall Lodge Healthcare Services Ltd,1
