Year,Company,Total
2010,Alan & Ralph Shaw T/A Parke House Nursing Home,1
2010,Alan Devine Design & Display Ireland Limited,1
2010,Alan Holmes,1
2010,Alan Niall & Ralph Shaw T/A Parke House Nursing Home,6
2010,Alan Niall & Ralph Shaw T/A Sancta Maria Nursing Home,3
2010,"Alan, Niall & Ralph Shaw T/A Parke House Nursing Home",1
2010,Albert Enterprises Ltd T/A Albert Building Services,2
2010,Alcatel-Lucent Ireland Ltd,3
2010,Alcon Laboratories Ireland Limited,1
2010,Aldi Stores Ireland Ltd.,1
2010,Alessandro & Luigia Maria Macari T/A King Chicken Macari'S,1
2010,Alexandra College,2
2010,All Communicarers,1
2010,Allanbay Ltd,2
2010,Allanbay Ltd T/A Central Park Nursing Home,1
2010,Allenfield Care Homes,1
2010,Allenfield Care Homes Ltd T/A Ashborough Lodge,5
2010,Allergan Pharmaceuticals (Ireland) Ltd,1
2010,Allergy Standards Consulting Limited,1
2010,Alliance Select Services Ltd,1
2010,Allianz Worldwide Care,4
2010,Allied Irish Bank,1
2010,Allied Waste Management Ltd,3
2010,Alloro Ltd T/A The Wine Bottle,1
2010,Alphonsus Quirke T/A Quirke Estate Agents,1
2010,Alps Electric (Ireland) Limited,2
2010,Altadore Nursing Home,6
2010,Alto Food Merchants Ltd T/A Cafe Manila,1
2010,Alto Food Merchants Ltd T/A Dillon Global Trading,1
2010,Amanda Whelan T/A Fenni - Treasures From India,1
2010,Amartus Limited,1
2010,Amazon Cs Ireland Ltd,1
2010,Amazon Data Services Ireland Ltd,4
2010,Ambassador Court Ltd T/A Ambassador Hotel,1
2010,Amber Court Chinese Restaurant,2
2010,Amber Health Care Ltd,3
2010,Amber Springs Hotel Ltd,1
2010,Amblin Ltd. T/A Saagar Indian Restaurant,1
2010,Ameer Palace,2
2010,Amergin Consulting Limited,1
2010,American Airlines Inc.,2
2010,Amicus Catering Services Ltd,1
2010,Amigo'S Ristorante Ltd T/A Amigo'S Ristorante,1
2010,Ammeon Ltd,2
2010,Amour Nurseries,1
2010,Ampm Property Services Limited,6
2010,An Oige,1
2010,An Teach Bia Restaurant,1
2010,Analog Devices,3
2010,Analytic Partners Limited,1
2010,Anapurna Ltd T/A The Everest Restaurant,1
2010,Andrew And Margaret Heffernan T/A Mitchelstown Stud,1
2010,Andrew And Margarret Heffernan T/A Mitchelstown Stud,1
2010,Andrew Healy T/A Remax Advantage Real Estate,1
2010,Angad Restaurant Limited,1
2010,Angela Walsh & Comert Ogmen Partnership T/A The Barber Rooms,1
2010,Angie & Ricky Lee T/A Love Lee'S Asian Restaurant,1
2010,Anglo Irish Bank,7
2010,Anna & Ali Ventures Ltd T/A Spice N Rice,2
2010,Anna Costello,1
2010,Annabeg Nursing Home,3
2010,Anne Marie Dermody,1
2010,Anne Marie Doyle T/A Carousel Day Nursery,1
2010,Anne Mockler T/A Hair By Annadannielle,1
2010,Anne Wilson,1
2010,Anora Commercial Ltd T/A Comfort Inn Granby Row Hotel,1
2010,Ansamed Ltd,2
2010,Anthony Barry,1
2010,Anthony J Martin,2
2010,Anthony Mcginley,1
2010,Anthony Moran T/A Aaa Baanpai Thai Massage,1
2010,Anthony Mullins T/A Watree Stud,1
2010,Anthony O'Connell & Joanne O'Connell,1
2010,Anthony Williams T/A Portumna Retirement Village,2
2010,Anvico Ltd T/A Londis,1
2010,Aol Global Operations Limited,1
2010,Aon Commercial Services And Operations Ireland Ltd,1
2010,Aone Imports & Exports Ltd T/A Asian Bazaar,0
2010,Apex Fire Limited,1
2010,Apex Fund Services (Ireland) Ltd,1
2010,Apple Operations Europe,5
2010,Aprail Enterprises Ltd T/A Now Casual Clothing Co,1
2010,Aragonda Trading Ltd T/A Yeats Tavern,3
2010,Aras Slainte T/A Vhi Swiftcare Clinic,1
2010,Arch Chemicals B V,2
2010,Arcourt Ltd. T/A Sheldon Park Hotel,1
2010,Ard Services Limited,21
2010,Ardbraccan Taverns Ltd,1
2010,Ardeeshal Lodge Nursing Home,2
2010,Ardilaun House Hotel Limited,3
2010,Ardkeen Superstores Ltd,1
2010,Ardmore Studios Ltd,1
2010,Ardoyne House Management Ltd,1
2010,Ardscoil La Salle,1
2010,Argent Equipment Limited,1
2010,Argos,1
2010,Argos Distributors (Irl) Ltd,1
2010,Argos Distributors Limited,2
2010,Arlington Lodge Ltd,0
2010,"Arthur Cox,Solicitors",1
2010,Arvato Finance Services Limited,4
2010,Asco Power Technologies,1
2010,Ascot Catering Ltd T/A Ciao Bella Roma,1
2010,Ascot Freight Ltd T/A Ace Express Freight,4
2010,Asgard Lodge Nursing Home,2
2010,Ashbourne Meats Roscrea,1
2010,Ashbrook Facility Management Ireland Limited T/A Afm Ireland Ltd,5
2010,Ashbury Private Nursing Home,6
2010,Ashford Castle Estate Ltd T/A Ashford Castle,1
2010,Ashford House Nursing Home Ltd,2
2010,Ashford Oriental Restaurant,1
2010,Ashgar Ali T/A Village Inn,1
2010,Ashgrove Fitted Kitchens Ltd,0
2010,Ashken Construction & Paving Ltd,1
2010,Ashlawn House Nursing Home,3
2010,Ashwood Catering Ltd,3
2010,Asia Market Limited,1
2010,Asia Pearl Limited,1
2010,Asilo Commercials Ltd,0
2010,Aspen Pharma Trading Limited,1
2010,Assistive Technology Group Limited,5
2010,Associated Newspapers (Ireland) Limited,0
2010,Assured Property Management Ltd,1
2010,Asta Reddin,1
2010,Astellas Ireland Co Ltd,4
2010,Astra Sales Promotions Ltd.,1
2010,Athgaine Mushrooms Ltd.,1
2010,Athlavale Limited T/A Ripley Court Hotel,2
2010,Atiq Ur Rehman T/A Zam Zam Tandoori,1
2010,Atlanta House Nursing Home,6
2010,Atlantic Aromatics Ltd,1
2010,Atlantic Container Agencies Ltd,3
2010,Atlantic Industries,2
2010,Atlantic Projects Company Limited,1
2010,Atlantic Prosthetic Orthotic Services (Apos) Ltd,1
2010,Atview Ltd T/A Lyons Takeaway,2
2010,Aughinish Alumina Ltd,1
2010,Aurora Asian Cuisine Ltd,1
2010,Authentic Barbers Ltd,1
2010,Auto Baltic Motor Factors Limited T/A Santry Motor Factors,1
2010,Autocar Logistics Limited,1
2010,Autolane Services Limited T/A Facility Support Services,1
2010,Autolaunch Limited,1
2010,Ava Capital Markets Limited,1
2010,Avec Logistics (Ireland) Limited T/A Ceva Logistics,2
2010,Avego Ltd,5
2010,Aviva Insurance Group Services Ireland Limited,1
2010,Avoca Capital Holdings Ltd,1
2010,Avoca Handweavers,3
2010,Avondale Nursing Home,4
2010,Awas (Ireland) Ltd,3
2010,Awl Travel,1
2010,Aziz Ur Rehman Yousaf T/A New Jewel In The Crown,1
2010,Azzedine And Salah Missaoui T/A Sunrise Cafe,1
2010,B & F Meats Ltd,2
2010,B + R Howard Limited,1
2010,B Brothers Foods Ltd T/A Pizza Hut Delivery,2
2010,B C Mc Gettigan Limited T/A The North Star Hotel,1
2010,B S & B Safety Systems Ltd,1
2010,B Sherman Contracting Ltd,1
2010,B&Q Ireland,1
2010,B&R Howard Ltd,1
2010,B.M.R Bar & Restaurant Ltd T/A Bechetts Bar & Restaurant,2
2010,B.Q. House Takeaway (Choi & Liu Co. Ltd),1
2010,Ba Tallaght Limited T/A Super Valu,1
2010,Baan Siam Cuisine Ltd,3
2010,Badar Choudary T/A Tasty Bite,1
2010,Baggot Foods Ltd T/A Abrakebabra,0
2010,Bailey Nursing Home,1
2010,Bailey Seafoods Ltd T/A Aqua Restaurant,1
2010,Ballinalard Transport Ltd,0
2010,Ballincar Concepts,1
2010,Ballincurrig Care Centre Ltd,1
2010,Ballinderry Nursing Home,1
2010,Ballon Meats Ltd.,7
2010,Bally Animation Limited,0
2010,Ballybane & Mervue Community Dev Ltd,1
2010,Ballydoyle Racing (Golden Dale) Limited.,1
2010,Ballyfermot Home Help Services Ltd,1
2010,Ballykealey Manor Hotel,1
2010,Ballylinch Stud,1
2010,Ballymacoll Stud Farm Limited,1
2010,Ballymun Arts & Community Resource Centre Ltd T/A Axis,2
2010,Ballynoe Nursing Home,2
2010,Banc Of America Leasing Ire Co Ltd,1
2010,Bank Of America (Leitrim),0
2010,"Bank Of America, N.A.",1
2010,Bank Of Ireland (St. Stephens Green),1
2010,Bank Of Ireland Asset Management,1
2010,Bank Of Ireland Head Office,2
2010,Bank Of Ireland Life,1
2010,Bank Of Ireland Securities Ltd.,2
2010,Banna Thai Catering Ltd.,3
2010,Banqueting Food Systems Ltd,7
2010,Barbara Collins,2
2010,Barbara Hickey,1
2010,Barberstown Holdings Ltd T/A Barberstown Castle,2
2010,Barlan Technologies Ltd,1
2010,Barley Films Ltd,1
2010,Barnacyle Nursing Home Ltd T/A Thorpe'S Nursing Home,2
2010,Barravore Ltd,1
2010,Barretstown Gang Camp,14
2010,Barringtons Medical Centre,1
2010,Barry And Minehane Ltd T/A Maxol Service Station,1
2010,Barry Fitzgerald T/A Beer Paradise,1
2010,Bartley Cleaning Contractors Limited,1
2010,Barty O'Brien Ltd,2
2010,Batchelors Ltd,1
2010,Bates Engineers / Contractors Inc,3
2010,Baxter Healthcare S.A.,2
2010,Baxter Shared Services Competencies Ltd,1
2010,Bayanihan Investments Ltd T/A Makati Avenue Filipino Restaurant,1
2010,Baymount Ltd,1
2010,Bcp Asset Management Ltd,1
2010,Bdf Commercials Ltd,1
2010,Beacon Dialysis Services Ltd,2
2010,Bearingpoint Ireland Limited,1
2010,Beaufields Mews Restaurant.,1
2010,Beaumont Convalescent Home,2
2010,Beaumont Hospital,42
2010,Beaumont Residential Care Ltd.,2
2010,Beckman Coulter Biomedical Limited,1
2010,Beckvalley Ltd T/A Queallys Supervalu,1
2010,Becton Dickinson And Co Ltd,1
2010,Beech Lodge Nursing Home,7
2010,Beech Wood House Nursing Home,1
2010,Beechtree Healthcare Limited,7
2010,Beechwood Childcare,3
2010,Beechwood Nursing Home,2
2010,Bekkaria Ltd T/A Momo'S,2
2010,Bella Italia Restaurant,1
2010,Bellerophon Ltd T/A Griffith College,1
2010,Bellinter House Hotel,1
2010,Belmont Care Ltd,2
2010,Belstone Ventures Ltd,4
2010,Beneavin Lodge Ltd Nursing & Retirement Homes,3
2010,Bennettsbridge Limestone Quarries,1
2010,Bentley Systems International Limited,2
2010,Bercon Ltd,1
2010,Berganza Limited T/A Impulse Products,0
2010,Bernadette Gurhy,1
2010,Bernard Kealy T/A Spar Gleneaston,1
2010,Bernard O'Donnell Construction Ltd,3
2010,Bernard Troy T/A Troys Abattoir,1
2010,Berona Ltd,1
2010,Bertelsmann Distribution Financial Services,1
2010,Beshoff Restaurants Ltd T/A Beshoffs,1
2010,Besthan Limited T/A Newfresh Foods Ltd,1
2010,Beton Construction Services Ltd,2
2010,Betstone Ltd,1
2010,Beyond Encryption Technologies Ltd,1
2010,Beyond Entertainment Holdings Limitedt/A Beyond Entertainment Limited,1
2010,Bff Store Limited T/A Bagel Factory,1
2010,Bia Cafe Ltd,3
2010,Big Fish Games Ireland Ltd,3
2010,Bijou Catering Ltd (Bijou Restaurant),1
2010,Bincorey Limited T/A The Pines,1
2010,Bioniche Teoranta,0
2010,Bioware Ireland Limited,2
2010,Bird Control Ireland Ltd,1
2010,Birthdays (Ireland) Ltd,1
2010,Bishnu Catering Ltd,1
2010,Bishopscourt Residential Care Ltd.,7
2010,Bistro Spice Ltd,1
2010,Bj'S Salons Limited T/A Blow,1
2010,Bjs Salon Ltd T/A Blow,0
2010,Blackhall Publishing Ltd,1
2010,Blackrock Clinic,1
2010,Blairs Hills Nursing Home,3
2010,Blarney Nursing And Retirement Home Ltd,3
2010,Blarney Woollen Mills,1
2010,Blenders Limited,1
2010,Blg Marketing Services Ltd T/A Publicis Direct,1
2010,Blizzard Entertainment Ireland Ltd,12
2010,Bloomfield Care Centre Ltd,6
2010,Bloomfield Hospital,1
2010,Bloomfield House Hotel,3
2010,Blooms Hotel,3
2010,Blue Demons Basketball Club,1
2010,Blue Ginger Ltd T/A Blue Ginger Restaurant,1
2010,Blue Silver Merchandise T/A Supervalu,1
2010,Bny Fund Services,1
2010,Bny Mellon Fund Services (Ireland) Ltd,1
2010,Bobby Reilly & Davina Stanionyte T/A The Bakery,1
2010,Boc Finance (Ireland) Limited,3
2010,Body Safety Limited,1
2010,Boeing Ireland Limited,2
2010,Bohemian Football Club Limited,1
2010,Bolton Hill Sand & Aggregate Ltd,1
2010,Bombay Palace Restaurant (Cork),2
2010,"Bon Secours Hospital, Cork",6
2010,"Bon Secours Hospital, Dublin",10
2010,"Bon Secours Hospital, Kerry",3
2010,Boran Plastic Packaging Ltd,1
2010,Borris Lodge Nursing Home,4
2010,Bosede Oghughu,1
2010,Boston Cleaners Ltd,1
2010,Boston Scientific ( Cork ) Ltd.,2
2010,Boston Scientific Ireland,1
2010,Boylan'S Pharmacy Ltd,1
2010,Boylesports Limited,1
2010,Boyne Valley Meats Ltd,1
2010,Bpi Business Analysis Limited,1
2010,Bpi Telecom Limited,1
2010,Brackhill Holdings Ltd. T/A Firgrove Hotel,1
2010,Bramble Consulting & Property Management,1
2010,Branchview Limited T/A Arthur Moore,1
2010,Brazilia Salon Limited T/A Brazilia,1
2010,Brd Nursing Home Ltd,7
2010,Breda Mccarthy,1
2010,Bredican & Company Limited,2
2010,Brehon Care Limited,1
2010,Brehon Care Limited T/A The Marlay,19
2010,Brendan Byrne,1
2010,Brendan Power & Evelyn Lam T/A The Flaming Wok,1
2010,Bretland Construction Limited,1
2010,Brian Garrigan T/A Computer Doctor,0
2010,Brian O'Hara T/A Spar Glenageary,1
2010,Brian O'Hare T/A Coolstown Stud,3
2010,Brian O'Reilly,2
2010,Bridge Fuels Ltd,2
2010,Bridgehall Taverns Ltd T/A Uluru Bar & Restaurant,1
2010,Bridgelynn Limited T/A Little Flower Nursing Home,4
2010,Bridhaven Nursing Home,1
2010,Bright Horizons Family Solutions Ireland Ltd,1
2010,Brigid Seepersad T/A Hillview Private Nursing & Retirement Residence,0
2010,Brindley Manor Nursing Home Limited,4
2010,Brinks Ireland Ltd,1
2010,Broadford Cleaning And Maintenance Services Ltd T/A Direct Cleaning Services,7
2010,Broadford International Ltd T/A Cleaning Contractors,3
2010,Broker Crm Limited,1
2010,Brookfield Care Services Ltd T/A Brookfield Care Centre,3
2010,Brookhaven Nursing Home Ltd,1
2010,Brooklodge Catering Ltd T/A Murphy'S Pub,1
2010,Brooklodge Nursing Home,2
2010,Brosna Educational Centres Ltd,1
2010,Brothers Of Charity (Cork),2
2010,Brown Bag Films Ltd,2
2010,Brown Brothers Harriman Fund Administration Services Ltd,2
2010,Browne & Murphy,2
2010,"Brownes Hotel And Restaurant Co. Ltd.,",12
2010,Bru Bar & Hostel T/A Escape,1
2010,Bru Chaoimhin,1
2010,Brunsdale Services Ltd T/A The Poitin Still,1
2010,Bryan Greene & Co. Ltd.,1
2010,Brymore House Nursing Home Ltd,4
2010,Bt Communications Ireland Limited,1
2010,Bt Ireland Communications Ltd T/A Bt Ireland,1
2010,Buccaneers Rugby Football Club,1
2010,Budget Greeting Cards Ltd,1
2010,Buggy Curtain Making Ltd T/A Margaret Buggy,1
2010,Bunratty Shopping Village Ltd T/A Bunratty Castle Hotel,1
2010,Burgage Ltd T/A Lake Service Station,1
2010,Burgmann Packings Ltd,1
2010,Burgos Ltd,1
2010,Burke Bros Son & Co Ltd,1
2010,Burkes Meats Ltd,1
2010,Bus Eireann,1
2010,Bushmount Nursing Home Ltd,1
2010,Bushy Park Nursing Home Ltd.,1
2010,Business Mobile Security Services Limited T/A Integrated Risk Management Services,3
2010,Business Objects Software Ltd,4
2010,Bwg Foods Ltd T/A Value C Entre,1
2010,Bwg Foods Ltd T/A Value Centre,1
2010,Byrdan Ltd,3
2010,Byrne & King Meats Ltd,1
2010,Byrne Group Co,1
2010,Bytek Office Systems Ltd,1
2010,C & F Tooling Ltd.,4
2010,C & J Wallace Ltd,1
2010,C&C Security Limited,1
2010,C&W Trade & Finance Ltd,1
2010,Cabra Parish Roman Catholic Most Precious Blood Church,1
2010,Cabrich Ltd. (Diep Le Shaker),6
2010,Cafe Togo Ltd T/A Cafe Togo @ Friars,1
2010,Cahereen Residential Care Ltd,3
2010,Cairborne Trading Ltd T/A Secure All Security,2
2010,Cairde,1
2010,Caithlin Limited,1
2010,Calac Limited T/A Spiceland,1
2010,Calgary Trading Ltd T/A Mcdonalds,1
2010,Callan Bacon Co.,1
2010,Calyx Software Ltd,2
2010,Camden Barber,1
2010,Camecile Ltd,1
2010,Camenna Ltd T/A Fitrite,1
2010,Cameo Cinema Ltd,1
2010,Camillus Healthcare Limited T/A St Theresas Nursing Home,1
2010,Camp Dresser & Mckee Ireland Ltd,1
2010,Campbell Bewley Group Ltd T/A Bewley'S Cafe Bar Deli,2
2010,Campbell Catering Limited Head Office,13
2010,Campion Mechanical & Electrical Engineering Ltd,1
2010,Campus It Ltd,2
2010,Canada Life Assurance (Ireland) Ltd.,1
2010,Canada Life Group Ser Ltd,1
2010,Canada Life Group Services Ltd T/A London Life And General Reinsurance,1
2010,Candela Healthcare Ltd T/A Kerlogue Nursing Home,4
2010,Candor Assets Ltd,0
2010,Canton Catering Limited,1
2010,"Canton House, (Dublin)",1
2010,Capcon Limited T/A Capcon,1
2010,Capgemini India Private Limited,1
2010,Capita Business Support Services,5
2010,Capita Life And Pensions Services (Ireland) Limited,1
2010,Cappagh Mushrooms Ltd.,1
2010,Cara Senior Care Ltd,1
2010,Caramba Ltd,2
2010,Care At Home Services Ltd,2
2010,Carechoice (Dungaravan) Ltd,3
2010,Carechoice (Macroom) Ltd,3
2010,Carechoice Ballynoe Ltd,2
2010,Carechoice Clonakilty Ltd,5
2010,Carechoice Montenotte Ltd,10
2010,Carers And Nurses Aides On Call Ltd,16
2010,Careworks Ltd,1
2010,Caring & Sharing Association T/A Restaurant Ten Fourteen,4
2010,Caritas Convalescent Centre Ltd,3
2010,Carlisle Cleaning Services Ltd,3
2010,Carlisle Trust Ltd,1
2010,Carlow Golf Club,1
2010,Carlton Hotel Dublin Airport Ltd.,3
2010,Carlton Shearwater Hotel,3
2010,Carmelite Fathers,1
2010,Carna Nursing Home,0
2010,Carna Transport Ltd,0
2010,Carnabane Holdings Ltd,1
2010,Carnegie Court,2
2010,Carra Celtic Ltd T/A Traffic Management Services,7
2010,Carraway Investments Ltd. T/A Ashbourne House Hotel,3
2010,Carrig Road Service Station Ltd,1
2010,Carrigaline Farmhouse Cheese,1
2010,Carrigans Liquor Bar,1
2010,Carrigeen Nursing Home,3
2010,Carrigoran House (Nursing Home),4
2010,Carroll & Kinsella Motor Group,1
2010,Carroll Freight Tullow Ltd,2
2010,Carrtex B & S Ltd T/A The Deputy Mayor,1
2010,Carrylane Limited T/A The Ritz-Carlton Hotel Company,5
2010,Carton Bros Ltd,6
2010,Cartoon Saloon Ltd,1
2010,Carysfort Nursing Home,9
2010,Casagreco Limited T/A Ormonde Windows,4
2010,Casapepe Ltd T/A Casapepe Restaurant,2
2010,Caseys Centra Quick Stop,1
2010,Cashel House Hotel,5
2010,Castle Golf Club Ltd,1
2010,Castle Hotel,1
2010,Castle Oaks House Hotel,1
2010,Castlecourt Hotel,3
2010,Castleknock Educate Together National School,1
2010,Castlepeter Ltd,1
2010,Castlering Holdings Ltd,1
2010,Castletroy Cinemas Limited T/A Storm Cinemas Limited,2
2010,Castleturvin House Nursing Home Ltd,2
2010,Caterline Catering Equipment Ltd T/A Caterline Catering Equipment,1
2010,Catherine Tunney,1
2010,Cavan Developments Bloodstock Company,3
2010,Cavan Developments Ltd,1
2010,Cavan Hotel & Leisure Co Ltd,3
2010,Cavcorp Limited T/A La Palma,1
2010,Ccm Recruitment,1
2010,Cellix Limited,1
2010,Celtic Bookmakers,2
2010,Cemex (Roi) Ltd,0
2010,Cemex Irish Investments Co Ltd,1
2010,Centra Kilcock,3
2010,Central Bank And Financial Services Authority Of Ireland,4
2010,Central Cafe (Skerries),1
2010,Central Remedial Clinic,2
2010,Central Steel Distributors Ltd,1
2010,Cerbo Ltd,1
2010,Cerise Feather Ltd,2
2010,Cesco/Cassidy Electrical Supply Co. Ltd.,1
2010,Cg Hotel Ltd T/A Radisson Sas Hotel (Dublin Airport),1
2010,Ch2M Hill Idc Ltd,1
2010,Chan & L Restaurants Ltd T/A Chrysanthemum,1
2010,Chan'S Restaurant (Wexford Town),1
2010,Chanco Restaurant,1
2010,Chanelle Pharmaceuticals Manufacturing Limited,2
2010,Charleen Ltd T/A Sheraton Athlone Hotel,2
2010,Charles & Elizabeth Mcgrachan T/A Leo Burdocks,3
2010,Charles J Johnston & Son Ltd T/A Johnston Shopfitters,1
2010,Charles O'Brien,2
2010,Charlesland Childcare Limited,1
2010,Charleville Foods Ltd,9
2010,Chartis Europe S. A. (Irish Branch),6
2010,Chartis Insurance (Ireland) Ltd,1
2010,Checkstop Limited,1
2010,Chemical Inspection & Regulation Service Limited,0
2010,Chemistry Strategic Communications T/A Chemistry,1
2010,Cheng X Lin & Yuet H Cheung T/A Pearl Garden,1
2010,Cherry Grove Nursing Home,1
2010,Cherry Orchard Equine Centre Ltd,2
2010,Cherryfield Lodge Nursing Home,3
2010,Children'S University Hospital,4
2010,Childrens Hospital,2
2010,Chilli Banana Restaurant,1
2010,Chimeway Limited T/A Marios,1
2010,China House(Dublin 8),1
2010,China Inn,1
2010,China Island Limited T/A The Royal Plaza Chinese Restaurant,1
2010,China Kitchen Limited,2
2010,Chinatown Take Away,1
2010,Christ Evangelical Ministry Of Christ Apostolic Church (Ireland) Trust,1
2010,Christopher & Jamras Waters,1
2010,Christopher Lee Engineering Ltd,2
2010,Christy Roche,1
2010,Christy Tighe T/A Cromleach Lodge,1
2010,Chuleeporn Conroy T/A Ban Thai Massage,1
2010,Chun Hua Zhang T/A Park View Chinese Restaurant,1
2010,Chung Ng T/A The Royal Villa,2
2010,Chung'S At Tullios,1
2010,Chutney Mary Ltd T/A Indira Restaurant,1
2010,Ciaran Duddy T/A Suko Thai Restaurant,1
2010,Ciaran O'Toole,1
2010,Cilscan Holdings Ltd T/A China Palace,1
2010,Cineplex Paradiso Ltd,1
2010,Cisco Systems Internetworking (Ireland) Limited,5
2010,Cisti Gugan Barra,1
2010,Cit Aerospace International Ltd,1
2010,Cit Group Finance (Ireland),1
2010,Citco Fund Services Dublin Limited,2
2010,Citco Technology Management Ireland Ltd,1
2010,Citi Cuisine Ltd,1
2010,Citi Hedge Fund Services (Ireland) Ltd,2
2010,Citibank Europe Plc,7
2010,Citibank International Plc T/A Citibank International Plc - Ireland Branch,1
2010,Citibank N.A. T/A Citigroup Ireland,2
2010,Citibank Na,5
2010,Citrix Systems International Gmbh,1
2010,Citrus Fresh Ltd,1
2010,City Of Dublin Vec,1
2010,City West Chiropractic Ltd,0
2010,"Civil, Public Service & Eircom Sports Club Ltd T/A Sportslink",1
2010,Clada Care Providers Ltd,1
2010,Claddagh Contact Centres Ltd,2
2010,Claddagh Resources Limited,2
2010,Claire Leonard,2
2010,Claire Leonard T/A Tribes Coffee Shop,2
2010,Clairin Molloy Jewellery Limited,1
2010,Clancy'S Foodstore Ltd.,1
2010,Clane Inn Ltd T/A Maudlins House Hotel,1
2010,Clanree Hotel Ltd In Receivership,2
2010,Clara Stores Millstreet Ltd T/A Dennehys Centra,1
2010,Clare Music Education Centre Ltd.,1
2010,Clarebrook Ltd T/A The Oakwood Arms Hotel,1
2010,Claregalway Hotel Ltd,1
2010,Claremont Enterprises Ltd. (T/A Claremont Filling Station),1
2010,Claremorris Tourism Ltd T/A Mcwilliam Park Hotel,1
2010,Claremount Nursing Home Ltd,1
2010,Clarion Hotel,2
2010,Clarion Hotel Dublin Liffey Valley,5
2010,Claymon Laboratories,2
2010,Clearwood Property Management Co Ltd T/A Millhouse Care Centre,2
2010,Clelands Supermarkets Ltd,1
2010,Clement J Mcmahon Jnr,1
2010,Clicksoftware Europe Limited,1
2010,Client Solutions Limited,1
2010,Cliffeature Limited T/A Marriott Johnstown House,1
2010,Clifton Scannell Emerson Associates Limited,1
2010,Clondalkin Nursing Home Ltd T/A Tower Nursing Home,1
2010,Clontarf Castle Hotel,8
2010,Clontarf Cricket Club,1
2010,Clontarf Parish Church,2
2010,Clontarf Private Nursing Home,2
2010,Clontarf Rugby Football Club,1
2010,Cloverland Healthcare Ltd,2
2010,Cloverland Healthcare Ltd T/A Shinrone Nursing Home,2
2010,Club Travel Ltd.,3
2010,Clunedarby Mushrooms,3
2010,Clyda Ville Investment Ltd,1
2010,Cmc-Coal Marketing Company Limited,1
2010,Cmpw Ltd T/A Guardian Management Accounting,1
2010,Co Waterford Vec,1
2010,Coach House Hotel,1
2010,Coachman'S Inn,4
2010,Coalbrook Ltd T/A Connemara Gateway Hotel,1
2010,Coasters Ltd (The Lanterns),1
2010,Coca-Cola Bottling Co (Dublin) Ltd,1
2010,Codex Ltd,3
2010,Coffee Station,4
2010,Coffee Station Ltd,1
2010,Cofla Galway Ltd,1
2010,Cofla Limited,1
2010,Coghlans Bakery Products (Dublin) Ltd T/A Coghlans Bakery,1
