Year,Company,Total
2016,Allinall Ingredients Ltd.,1
2016,Alltech Farming Solutions Ltd,1
2016,Alpha Wireless Ltd,2
2016,Alps Electric (Ireland) Ltd,2
2016,Alucraft Ltd.,4
2016,Amazon Cs Ireland Ltd,6
2016,Amazon Data Services Ireland Ltd,83
2016,Amazon Web Services Ireland Ltd,46
2016,Amber Health Care Ltd,4
2016,Amdocs Software Systems Limited,22
2016,Amgen Technology (Ireland) Ltd,3
2016,Aminah Limited,1
2016,Amisoft Technologies Ireland Pvt Limited,1
2016,Ammeon Ltd,5
2016,Amneal Ireland Limited,2
2016,Amnet Ireland Limited,2
2016,Amol Pathak,1
2016,Amp Visual Ltd,1
2016,Analog Devices International,10
2016,Analytical Medical Insight Ltd.,1
2016,Andrew Galligan,1
2016,Andy & Sj Limited,1
2016,Anglo Beef Processors Ireland,41
2016,Anglo Irish Beef Processors (Waterford),13
2016,Anh Healthcare Ltd.,2
2016,Animal Health Irelandi Initiative Ltd,1
2016,Anka Mikroelektronik Systemler Sanayi Ve Ticaret Limited,1
2016,Anka Mikroelektronik Systemler Sanayi Ve Ticaret Limited Sir,1
2016,Ann Kelly,1
2016,Anna & Ali Ventures Ltd T/A Spice N Rice,1
2016,Anovocare Limited,1
2016,Anphabe Ltd,1
2016,Anthony Williams,2
2016,Anvik Company Ltd,2
2016,Aol Technologies (Ireland) Limited,11
2016,Aon Centre For Innovation & Analytics Limited,7
2016,Apex Fund Company Services Limited,1
2016,Aphix Software Limited,1
2016,Appistoki Ireland Limited,3
2016,Apple Distribution International,4
2016,Apple Operations Europe-Irish Branch,7
2016,Applied Materials Ireland Ltd,4
2016,Applied Process Consulting Limited,6
2016,Applus Car Testing Service Limited,1
2016,Aptech Business Systems Ltd T/A Intact Software,1
2016,Aptify Europe Limited,2
2016,Araglen House Nursing Home Limited,4
2016,Aranbia Limited,1
2016,Aras Slainte Ltd,2
2016,Archer Recruitment Limited,1
2016,Architectural Aluminium Ltd,2
2016,Arcroyal Limited,2
2016,Arcsoft Multimedia Technology Limited,1
2016,Ardeeshal Lodge Limited,3
2016,Ardmore Care,2
2016,Ardmore Care Home Group Limited,5
2016,Ardmore Shipping Ltd,2
2016,Ardmore Shipping Services (Ireland) Ltd,1
2016,Aricent Ireland Pvt Limited,1
2016,Arista Networks Limited,8
2016,Arisu Korean Restaurant Limited,1
2016,Aro Cumarsaid Teoranta,1
2016,Aro Cumarsaid Teoranta T/A Aro,1
2016,Arris Communications,1
2016,Arshad & Kumare Catering Limited,1
2016,"Arthur Cox,Solicitors",1
2016,Artisan Foods Ltd,1
2016,Arvato Finance Services Ltd,13
2016,Arvato Scm Ireland Limited,1
2016,Aryzta Technology Ireland,1
2016,Asana Software Ireland Limited,3
2016,Asc Airport Services Consolidated Ltd,1
2016,Ashbourne Beef And Lamb Limited,1
2016,Ashford House Nursing Home Ltd,1
2016,Ashlawn House Nursing Home,1
2016,Ashling Microsystems Ltd,2
2016,Ashok & Arshad & Anwar Ventures Limited,1
2016,Ashurst Supplies Ltd,1
2016,Asian Tea House,1
2016,Aspect Software Irl Ltd,1
2016,Aspen Pharma Ireland Ltd,3
2016,Aspen Pharma Trading Limited,3
2016,Aspen Ventures Limited,4
2016,Aspera Solutions Ltd.,1
2016,Aspiracon Ltd,1
2016,Assemblypoint Limited,1
2016,Asset Tracker Solutions Limited,1
2016,Assisi Ltd,2
2016,Assure Hedge Ltd.,1
2016,Astellas Ireland Ltd,1
2016,Asv Security Ltd.,2
2016,Async Technologies Ltd,3
2016,Atc Language & Travel Ltd,1
2016,Athlone Chiropractic Clinic,1
2016,Athlunkard Nursing Home,2
2016,Atlantic Industries,1
2016,Atlantic Simulation And Training Technologies Ltd,1
2016,Atlas Language Institute T/A Atlas Language School,1
2016,Atos It Solutions And Services Limited,1
2016,Atradius Reinsurance Ltd,1
2016,Atsg West Leasing Limited,1
2016,Aura Internet Services Ltd,1
2016,Auto Records Ltd,1
2016,Automatic Amusements Ltd,1
2016,Automation Technology Symmetries Limited,2
2016,Automsoft International Limited,1
2016,Autonomy Limited,1
2016,Av Pound & Co. Ltd,1
2016,Ava Trade Eu Limited,1
2016,Avar Communications Limited,1
2016,Avec Logistics (Ireland) Limited T/A Ceva Logistics,1
2016,Avia Capital Leasing Limited,2
2016,Aviva Group Services Ireland Limited,1
2016,Avolon Aerospace Leasing Limited,1
2016,Awac Services Company (Ireland) Limited,1
2016,Awas (Ireland) Ltd,2
2016,Awn Consulting Limited,1
2016,Axa Group Services Ltd,2
2016,Axa Life Invest Services Limited,1
2016,Axway Ireland Limited,4
2016,Azimul Hossain,1
2016,Aztec Exchange Limited,1
2016,B International T/A Oasis Corporation,1
2016,B S & B Safety Systems Ltd,1
2016,B+B Smart Worx Limited,1
2016,B.D.S Structureform Ltd,1
2016,B.M.C. (Nursing Home) Limited,2
2016,Back From The Future Limited,1
2016,Backup Marketing Ltd,2
2016,Badoo Trading (Ireland) Limited,2
2016,Baker Consultants Ltd,1
2016,Balbriggan Cricket Club,1
2016,Ballincurrig Care Centre Ltd,1
2016,Ballyhavil Ltd.,1
2016,Baltix Limited,1
2016,Bamboo Garden Limited,1
2016,Bamboo Gate Limited,2
2016,Bank Of America Merrill Lynch International Ltd. - Dublin Branch,3
2016,Bank Of Ireland,3
2016,Bank Of Montreal Ireland Plc,3
2016,Banqueting Food Systems Ltd,2
2016,Bantry General Hospital,1
2016,Barnacyle Nursing Home Ltd T/A Thorpe'S Nursing Home,1
2016,Barrett Mahony Consulting Engineers Ltd,1
2016,Barringtons Hospital Limited,1
2016,Barringtons Medical Centre,1
2016,Bastow Charleton Wealth Mgt Ltd,1
2016,Baxalta Uk Limited,1
2016,Baxter Shared Services Competencies Ltd,1
2016,Bayer Limited,1
2016,Bdo,2
2016,Beacon Hospital Sandyford Limited,31
2016,Beaumont Hospital,121
2016,Beckman Coulter Irl Ltd,3
2016,Becoco Limited,1
2016,Beech Lodge Care Facility Ltd,5
2016,Beech Tree Healthcare Limited,6
2016,Beechfield Nursing Homes Limited,3
2016,Beechfield Nursing Limited,6
2016,Beechwood House Nursing Home Limited,3
2016,Behaviour & Attitudes Ltd,1
2016,Belmont Care Limited,2
2016,Belmont Care Ltd,5
2016,Bemis Healthcare Packaging Ireland Limited,1
2016,Benchmark Fleet Services Ltd.,1
2016,Benetel Limited,2
2016,Bentley Systems International Limited,2
2016,Berkley Recruitment (Group) Limited,1
2016,Betstone Ltd,1
2016,Bhappa Singh T/A Pure Indian Takeaway,1
2016,Bid Recruit Limited,1
2016,Big Red Book Company Ltd,1
2016,Bigji Limited,1
2016,Bijou Catering Ltd (Bijou Restaurant),1
2016,Bik Yee Wong,1
2016,Bikeexchange Ltd.,1
2016,Billy Dungan,1
2016,Bioatlantis Ltd,1
2016,Biomarin Manufacturing Ireland Ltd,1
2016,Biotector Analytical Systems Ltd,1
2016,Biscay Shipping Ireland Ltd.,1
2016,Bishopscourt Residential Care Ltd.,1
2016,Bizlink Technology (Ireland) Ltd.,1
2016,Black Shamrock Ltd,1
2016,Blackrock Clinic,8
2016,Blackrock Investment Management (Dublin) Limited,1
2016,Blairs Hills Nursing Home Limited,1
2016,Blenders Limited,2
2016,Blizzard Entertainment Ireland Ltd,21
2016,Bloomfield Care Centre Ltd,3
2016,Blue Cow Technologies Limited,1
2016,Blue Demons Basketball Club,1
2016,Blue Ocean Chinese Cuisine Limited,1
2016,Bluebeam Ltd,1
2016,Bluemetrix Ltd,3
2016,Bluetech Tracker Limited,1
2016,Bluewave Technology Limited,1
2016,Bmw Automotive Ireland Limited,1
2016,Boc Aviation (Ireland) Limited,1
2016,Boeing Ireland Limited,4
2016,Bogdan Calin & Sons Limited,1
2016,Boliden Tara Mines Ltd,1
2016,Bon Secours Health Systems,15
2016,Bon Secours Hospital,4
2016,"Bon Secours Hospital, Cork",5
2016,"Bon Secours Hospital, Dublin",3
2016,"Bon Secours Hospital, Kerry",5
2016,Boon Studios Ltd,1
2016,Bootstrap Ltd.,1
2016,Boramic Ltd,1
2016,Boran Plastic Packaging Ltd,7
2016,Bord Gais Energy Ltd,2
2016,Bord Na Mona Environmental Limited,2
2016,Borgwarner Tralee Ltd,2
2016,Borris Lodge Nursing Home Ltd,2
2016,Boss Metrics Ltd,1
2016,Boston Scientific Limited,3
2016,Boston Scientific Ltd,2
2016,Boxever Limited,1
2016,Bradley Brand And Design Limited,1
2016,Brainobrain Limited,1
2016,Branch Healthcare Limited,2
2016,Brecon (Care) Limited,1
2016,Breezeglen Ltd,1
2016,Brehon Care Limited,1
2016,Brewery Chemical & Dairy Engineering Limited,1
2016,Brian A Flynn Ltd,2
2016,Brian O' Connell Associates ( Architects ) Ltd.,1
2016,Bridgelynn Limited,2
2016,Bridhaven Nursing Home,11
2016,Brightwater Selection(Irl)Ltd.,1
2016,Brindley Manor Nursing Home Limited,1
2016,Brookfield Care Services Ltd,4
2016,Brookhaven Nursing Home Ltd,4
2016,Brown Bag Films Ltd,20
2016,Brown Brothers Harriman Fund Administration Services (Ireland) Limited,1
2016,Brushfield Ltd,1
2016,Bt Ireland Communications Ltd T/A Bt Ireland,1
2016,Buddha Lounge & Restaurant Ltd,1
2016,Burren College Of Art Limited,1
2016,Bushfield Care Centre Limited,1
2016,Bushmount Nursing Home Ltd,1
2016,Bushy Park Nursing Home Ltd.,2
2016,Business Objects Software Ltd,5
2016,Business To Arts,1
2016,Buy4Now Ltd,1
2016,Byrne Supervalu (Hacketstown) Ltd.,1
2016,C & F Automotive,2
2016,C & F Tooling Ltd.,1
2016,C I Consultancy Ltd,2
2016,C W Systems Integration Ltd,1
2016,C.A.F.E. Ltd,1
2016,Cad-It Slm Consultants Ireland Limited,1
2016,Cadence Design Systems (Ireland) Ltd,1
2016,Caf Trading Company,1
2016,Cahaya Limited,1
2016,Cahernane Medical Centre,1
2016,Caiguna Limited,1
2016,Cainthus Ireland Ltd,1
2016,Caiseal Geal Teoranta,3
2016,Camelot Global Services Limited,1
2016,Camile Thai Kitchen Limited,3
2016,Camillus Healthcare Limited,1
2016,Candela Healthcare Ltd,6
2016,Candy Shop,1
2016,Capernaum Limited T/A Advance Learning,1
2016,Capgemini Sogeti Ireland Ltd,7
2016,Capita Ib Solutions (Ireland) Limited,1
2016,Capita Life And Pensions Services (Ireland) Limited,6
2016,"Capspire, Ltd",1
2016,Captiva Software Ltd,1
2016,Caragon Consulting Ireland Ltd,1
2016,Care & Cure Trading Limited,1
2016,Carechoice Ballynoe Ltd,3
2016,Carechoice Clonakilty,2
2016,Carechoice Clonakilty Ltd,3
2016,Carechoice Montenotte,2
2016,Carechoice Montenotte Limited,3
2016,Careworks Ltd,1
2016,Cargurus Ireland Limited,5
2016,Carlos & Jun Co. Limited,1
2016,Carlow/Kilkenny Mental Health Services,1
2016,Carma Technology Ltd,1
2016,Caroline Matthews,1
2016,Carra (Ireland)Ltd.,1
2016,Carteck Limted,1
2016,Cartoon Saloon Ltd,1
2016,Cas Chartered Accountants,1
2016,Cased Dimensions Ltd.,4
2016,Cashbook Limited,2
2016,Castle Craig Ireland Limited,1
2016,Castle Rook Limited,1
2016,Castleknock Foods Limited,1
2016,Castleturvin House Nursing Home Ltd,3
2016,Castlewood Corporate Services Ltd,2
2016,Catherine Cashman,1
2016,Cavan General Hospital,50
2016,Cavan Monaghan Mental Health Service,8
2016,"Cavic Aviation Leasing (Ireland) Co., Limited",1
2016,Ccb Leasing (Intl) Corporation Limited,1
2016,Cct International Marketing Limited,2
2016,Cdga Engineering Consultants Ltd,1
2016,Cdk Global Automotive Systems (Ireland) Limited,2
2016,Ceardean Limited,1
2016,Cedar Brokers Ltd.,1
2016,Celestica Ireland Limited,2
2016,Celluplast Ltd,1
2016,Celtic Anglian Water Limited,1
2016,Central Bank And Financial Services Authority Of Ireland,1
2016,Central Mental Hospital,3
2016,Central Solutions Limited,1
2016,Centrecom Systems Limited,1
2016,Cerner Ireland Ltd,4
2016,Ch Robinson Freight Services Ireland Ltd,4
2016,Chan Enterprises Ltd T/A Chans Restaurant,1
2016,Chandamayaram Ltd,2
2016,Chanelle Pharmaceuticals Manufacturing Limited,1
2016,Chapple Catering Limited,1
2016,Charleen Ltd T/A Sheraton Athlone Hotel,1
2016,Charles River Development Ireland Ltd.,2
2016,Charterhouse Private Clients Ltd.,1
2016,Chase Paymentech Europe Ltd,2
2016,Chasing Returns Ltd.,1
2016,Chbc Fit-Out Limited,1
2016,Chee Ming Look,1
2016,Cherry Grove Nursing Home,2
2016,Chief Changs Limited,2
2016,Children'S University Hospital Limited,8
2016,Chill Insurance Ltd,1
2016,Chillistore Technologies Ltd.,1
2016,Chip Electronic Services Limited,2
2016,Chiropractic Corporation Ltd,1
2016,Choice Broadcasting Limited,1
2016,Christian Brothers Swords T/A Emmaus Retreat Centre,1
2016,Christopher Mee & Associates Limited,3
2016,Chungs Cuisine Catering Company Limited,1
2016,Ciall Systems Ltd,1
2016,Ciel Capital Limited,2
2016,Cigniti Technologies Limited,1
2016,Ciphertechs Eu Ltd.,1
2016,Cisco Systems Internetworking (Ireland) Limited,3
2016,Citco Fund Services (Ireland) Limited,6
2016,Citco Fund Services Ireland Limited,1
2016,Citibank Europe Plc,41
2016,Citibank N.A.,9
2016,Citigroup Global Markets Ltd T/A Cgml - Irish Branch,1
2016,Citrix Online Ireland Ltd,2
2016,Citrix Systems International Gmbh,3
2016,City Wonders Limited,2
2016,Claims Funding International Plc,1
2016,Clanwilliam Health Limited,1
2016,Claremount Nursing Home Ltd,1
2016,Classic Rock Broadcasting Ltd,1
2016,Clavis Technology Limited,2
2016,Claymon Laboratories,1
2016,Clean Communications Limited,2
2016,Clearwood Property Management Co Ltd T/A Millhouse Care Centre,1
2016,Clevertech Development Ltd.,1
2016,Clg Food Ltd,1
2016,Clickworks Limited,1
2016,Client Solutions Limited,5
2016,Clifford Desmond & Associates,1
2016,"Clonskeagh, Hospital Health Authority (Erha)",1
2016,Cloverland Healthcare Ltd (In Receivership),1
2016,Club Travel Ltd.,3
2016,Codebase Technologies Limited,1
2016,Codec-Dss Limited,9
2016,Cognex Ireland Ltd,1
2016,Cognizant Technology Solutions Ireland Ltd,62
2016,Colgate Palmolive Support Services,1
2016,Comerford Brothers Limited,1
2016,Commissioning Agents Ireland Ltd.,3
2016,Commscope Solutions Ireland Ltd T/A Systimax Solutions,1
2016,Compass Catering Services Ireland Ltd.,1
2016,Competition Team Ireland,1
2016,Compliance And Risks Ltd,1
2016,Computer Placement Limited,1
2016,Compóird Teoranta,2
2016,Comtrade Software Solutions Limited,9
2016,Concentric Data Services Ltd,1
2016,Congco Limited,1
2016,Connacht Branch Irfu,1
2016,Connaught Electronics Limited,29
2016,Connectors Marketplace Limited,1
2016,Connolly Hospital,14
2016,Contract People Ltd,1
2016,Contracting Doctors Ltd.,1
2016,Cook Ireland Ltd,4
2016,Cooke'S Wine Bar And Restaurant,1
2016,Cooksgrove Ltd.,7
2016,Cooley Nursing Home Ltd T/A Carlingford Nursing Home,3
2016,Coolnagour Ltd.,1
2016,Coombe Women'S Hospital,9
2016,Cooney Architects,1
2016,Corajio,1
2016,Coretech,1
2016,Cork Association For Autism,1
2016,Cork County Cricket Club,1
2016,Cork University Hospital,32
2016,Corlytics Ltd,4
2016,Cornmarket Group Financial Services Ltd,2
2016,Coronation Capital Limited,1
2016,Corvil Ltd,2
2016,Cosakeu Limited,1
2016,Costello Windows Ltd,1
2016,Costello'S Nursing Home Ltd,1
2016,Costern Limited,10
2016,Cosy Tots & Co Ltd,1
2016,Countbox Europe Ltd,1
2016,Counter Products Marketing Ireland Ltd,1
2016,Country Manor Hotels Limited,1
2016,Coupa Operations Inc,1
2016,Covanta Europe Engineering Ltd,1
2016,Covidien Services Europe Limited,1
2016,Cowper Care Centre Ltd,6
2016,Cpl Solutions Ltd T/A Aob Office Specialists,1
2016,Cr2 Ltd.,1
2016,Cream Creative Limited,2
2016,Credit Suisse Ag Dublin Branch,6
2016,Creganna Tactx Medical,1
2016,Creganna Unlimited Company,1
2016,Cregg Labour Services And Recruitment Limited,1
2016,Crh Group Services Limited,2
2016,Crospon Ltd,1
2016,Cross Atlantic Properties Limited,1
2016,Cross Refrigeration Ltd.,1
2016,Cross Vetpharm Group Ltd. T/A Bimeda,1
2016,Crowley'S Dfk,1
2016,Css Faciliclean Limited,1
2016,Cubic Telecom Ltd,4
2016,Cubies Limited,1
2016,Cufa Limited,1
2016,Cuil Didin Ltd,3
2016,Cup Print Ltd,2
2016,Currencyfair Limited,1
2016,Custom House Fund Services (Ire) Limited,1
2016,Cw Applied Technology ( Shannon) Ltd.,1
2016,Cyclonis Limited,1
2016,Cypress Semiconductor Ireland,3
2016,D&B Business Information Solutions,1
2016,D.E.M. Machines Ltd,1
2016,Daft Media Ltd,3
2016,Daifuku America Corp,3
2016,Dairymaster,1
2016,Dansar Care Limited,1
2016,Daring Boys And Girls Limited,1
2016,Darraglynn Nursing Home Ltd,1
2016,Darta Saving Life Assurance Ltd,1
2016,"Data Display Co. Ltd.,",1
2016,Datalex Ltd,9
2016,David Devane,1
2016,Davitts Inn Limited,1
2016,Davra Networks Ltd,1
2016,Dawn Farm Foods Ltd,1
2016,Dawn Meats Ireland,16
2016,Db Service Centre Limited,8
2016,Dcc Management Services Ltd,1
2016,Dcm Compliance Limited,2
2016,Dcu Commercial Designated Activity Company,1
2016,Ddfh&B Limited T/A Ddfh&B Advertising,2
2016,Deal News Limited,1
2016,Decawave Limited,1
2016,Declan Dowling Ltd T/A Dowling'S Pharmacy,1
2016,Declan P Moloney,1
2016,Deirdre Dempster,1
2016,Dell Direct,11
2016,Dell Products Ltd,14
2016,Dell Software International Limited,3
2016,Dell Technology & Solutions Limited,31
2016,Deloitte,46
2016,Deloitte Technology Solutions Limited,9
2016,Delpac Ltd,1
2016,Demonware Ltd,3
2016,Dentsu Aegis Network Holdings Ireland Limited,2
2016,Depuy Ireland,3
2016,Design Partners Ltd.,2
2016,Deutsche International Corporate Services (Irl) Ltd,1
2016,Devhaus Ltd,1
2016,Dexgreen Limited,1
2016,Diageo Ireland,1
2016,Diamond Cuisine Limited,1
2016,Diarmuid Kelly Architecture & Design,1
2016,Digit Game Studios Ltd,6
2016,Digital Arbitrage Limited,1
2016,Digital Crew Ltd,1
2016,Digital Media Ventures Limited,1
2016,Dillingers Restaurant,1
2016,Dim Sum (Ireland) Limited,1
2016,"Dimension Data Cloud Solutions, Ireland Limited",2
2016,Disability Federation Of Ireland,1
2016,Discover School Tours Limited,1
2016,Disegno Sq Limited,1
2016,Dita Eyewear Europe Limited,2
2016,Dl Strength & Conditioning,1
2016,Dnm Technology Ltd,1
2016,Dogs Trust Limited,1
2016,Dominican Sisters Santa Sabina House,3
2016,Donal Finnegan Construction Limited,1
2016,Donegal Chirocare Ltd,1
2016,Donegal Courier Services Ltd,1
2016,Doosan Trading Limited,2
2016,Doran Finincial Services,1
2016,Douglas Electronics Systems Ltd,2
2016,Dovetail Technologies Ltd,1
2016,Dp Designpro Ltd,2
2016,Dr Mairlin O'Donnell,1
2016,Dr Tim Jaeger & Asli Ergil Jaeger,1
2016,Dragon Inn,1
2016,Drescator Ltd,2
2016,Dropbox International Unlimited Company,1
2016,Dropbox Ireland,1
2016,Druid Software Ltd.,1
2016,Drumderrig House Nursing Home Limited,5
2016,Dublin Airport Authority Plc,1
2016,Dublin City Sports And Leisure Services Limited,1
2016,Dublin City University,1
2016,Dublin College Of Business Studies Ltd.,2
2016,Dublin Holistic Centre,1
2016,Dublin Institute Of Technology,2
2016,Dublin Mid Leinster Mental Health Services,2
2016,Dublin North City Mental Health Services,24
2016,Dublin Pool & Jukebox Co Ltd,1
2016,Dublin Port Company,1
2016,Dublin Welfare Society Ltd,1
2016,Dublin West Home Help Limited,1
2016,Duggan Systems Ltd,1
2016,"Duk Tours Ltd., T/ A Viking Splash Tours",1
2016,Dun & Bradstreet Technologies & Data Services Private Limited,3
2016,Dundrum House Limited,1
2016,Dunraven Systems,1
2016,Dynamic Chiropractic Limited,1
2016,Dynamic Retail Services Limited,2
2016,Dzenis Maroz,1
2016,E & W Catering Ltd T/A Ming Court,2
2016,E Buttimer & Co Ltd,1
2016,E-Pire Limited,3
2016,E-Search Limited T/A Newsweaver,1
2016,Each And Other Limited,2
2016,Eaglealpha Limited,1
2016,Eamon Moore It Solutions Ltd,2
2016,Eason Ltd,1
2016,East Coast Adventure(Ireland) Ltd,1
2016,East Coast Bakehouse Ltd.,1
2016,East Ocean Restaurant,1
2016,Eastway Distribution Ltd,1
2016,Eastway Technical Consultants Ltd,1
2016,Easy Trip Services Ireland T/A Etrip,1
2016,Eaton Industries (Ireland) Limited,3
2016,Eatzen Ltd,1
2016,Ebay Europe Services Ltd,1
2016,Eco Douglas Limited,1
2016,Ecommerce & Web Development Ltd,1
2016,Ecovis Bbt Limited,1
2016,Edc Engineering Design Consultants Ltd,1
2016,Edi Factory Ltd,6
2016,Educe Limited T/A Spade Software,1
2016,Edward Pakenham,2
2016,Ef International Language Schools Ltd.,2
2016,Ego Beverage Ltd,1
2016,Eightytwenty Customer Experience Limited,2
2016,Eiratech Robotics Ltd,1
2016,Eircom Limited,2
2016,Eire Composites Teo,1
2016,Eirgen Pharma Ltd,1
2016,Eirgrid Plc T/A Esb National Grid,1
2016,Eishtec Ltd,1
2016,Eisnerampermko Ltd,2
2016,Elan Pharma International Limited,9
2016,Elastometall Engstler Gmbh T/A Elastomettal Ireland,1
2016,Elavon Financial Services Ltd,1
2016,Elder Nursing Homes Ltd T/A Lakes Nursing Home,1
2016,Electricity Supply Board,6
2016,Electro-Rec Ltd.,3
2016,Electronic Arts Ireland Limited,2
2016,Element Fleet Technology Limited,1
2016,Element Six Ltd,1
2016,Elephant & Castle Ltd.,1
2016,Eli Lilly S.A. - Irish Branch,9
2016,Elite Quality Meats,1
2016,Elix Aviation Capital Limited,1
2016,Eliza Care Ltd,1
2016,Ellucian Ireland Limited,2
2016,Elm Consulting & Solutions Ltd,2
2016,Elverline Ltd,1
2016,Emaan Meal Solutions Ireland Limited,2
2016,Emagine Media Ltd,1
2016,Emaint Emea Limited,1
2016,Emc Information Systems International,7
2016,Emergenetics Ireland Ltd,2
2016,Emerson Network Power,4
2016,Emerson Process Management Ltd,6
2016,Employment Health Advisors Ltd,1
2016,"Enable Ireland Disability Services Ltd.,",1
2016,Endeco Technologies Limited,1
2016,Endo Ventures Limited,3
2016,Endura Technologies (International) Ltd,1
2016,Energoinvest Reach Active Ltd,1
2016,Energy Efficiency Deliveries Ltd,1
2016,Enernoc Ireland Ltd,6
2016,Engine Lease Finance Corp,1
2016,"Engis Technologies, Inc.",1
2016,Ennis General Hospital,1
2016,Enterprise System Partners Ltd,1
2016,Eochiall Enterprises Limited,2
2016,Equifax Technology (Ireland) Limited,7
2016,Ergoservices Limited,5
2016,Eric Kelly,1
2016,Erindale Property Management Ltd.,1
2016,Ernst & Young,122
2016,Errigal Operations Software Limited,2
2016,Ersnt & Young Services (Ireland) Ltd,1
2016,Ervia Energy Trading Limited,3
2016,Escher Group Limited,1
2016,Esker Lodge Limited,3
2016,Espion Ltd,2
2016,Ethiopian Airlines Enterprise,1
2016,Etihad Airways Pjsc,1
2016,Etmar Ltd,1
2016,Etq Emea Ltd,1
2016,Etrawler,1
2016,Etrawler Ltd,2
2016,Etrawler Ltd T/A Cartrawler,6
2016,"Etrmservices.Com, Inc.",1
2016,Euro Corner,1
2016,Euro Insurances Ltd.,3
2016,Eurocommerce Internet Solutions,1
2016,European Refreshments,3
2016,Event Army Ltd.,1
2016,Eventbrite Operations (Ie) Limited,1
2016,Exaxe Ltd,1
2016,Excel Gymnastics Club,2
2016,Executive Lets Eat In,5
2016,Expeditors Ireland Ltd,3
2016,Expert Fitness Limited,1
2016,Export Edge Services Ltd,2
2016,Eyrco Communications Ltd.,1
2016,Ezetop Limited,1
2016,F & I Ventures Limited,1
2016,F. Lafferty & Co.,1
2016,Facebook Ireland Limited,89
2016,Fallon & Byrne Ltd,5
2016,Farrelly & Mitchell Business Consultants Ltd,1
2016,Fashion Hot House,1
2016,Fashionflo Limited,1
2016,Fazyard Limited,1
2016,Fbd Insurance Plc,3
2016,Federal Express Europe Inc,2
2016,Felicity Fox,1
2016,Fenergo Limited,2
2016,Fenero Combined Services Limited,1
2016,Fexco,4
2016,Ff Park Me Ltd,1
2016,Field Management Ireland Limited,1
2016,Fil Transaction Services Limited,6
2016,Financial Insurance Group Services Limited,1
2016,Financial Risk Solutions Limited,1
2016,Fineos Corporation,4
2016,Finning Ireland Ltd,1
2016,Fintrax Group Holdings Limited,7
2016,Fire Cloud Software Ltd,1
