Year,Company,Total
2015,Blackrock Investment Management (Dublin) Limited,1
2015,Blairs Hills Nursing Home Limited,1
2015,Blenders Limited,1
2015,Blizzard Entertainment Ireland Ltd,15
2015,Bloom Advertising Ltd,1
2015,Bloomfield Care Centre Ltd,2
2015,Blue Demons Basketball Club,1
2015,Blue Face Ltd T/A Blueface,1
2015,Bmc Software Ireland Limited,1
2015,Bnp Paribas Dublin Branch,1
2015,Bob Loblaw & Co Limited,1
2015,Boc Aviation (Ireland) Limited,1
2015,Body Safety Limited,1
2015,Bolden Nursing Limited,1
2015,Bon Secours Hospital,4
2015,"Bon Secours Hospital, Cork",8
2015,"Bon Secours Hospital, Dublin",1
2015,"Bon Secours Hospital, Kerry",8
2015,Bootstrap Ltd.,1
2015,Bord Gais Energy Ltd,1
2015,Bord Na Mona Environmental Limited,2
2015,Borgwarner Tralee Ltd,1
2015,Boston Scientific Limited,1
2015,Boston Scientific Ltd,1
2015,Boulder Media Ltd,1
2015,Bowen Water Technology Ltd.,1
2015,Boxever Limited,1
2015,Boylesports Limited,1
2015,Boyne Grove Fruit Farm Ltd.,1
2015,Bq House Take Away,1
2015,Bridgelynn Limited,1
2015,Brindley Manor Nursing Home Limited,2
2015,Brookfield Care Services Ltd,3
2015,Brown Bag Films Ltd,8
2015,Brown Brothers Harriman Fund Administration Services Ltd,1
2015,Brown Brothers Harriman Trustee Services (Ireland) Limited,1
2015,Brown Thomas & Co. Ltd,1
2015,Brymore House Nursing Home Ltd,1
2015,Bt Ireland Communications Ltd T/A Bt Ireland,1
2015,Bunratty Shopping Village Ltd,2
2015,Burren College Of Art Limited,1
2015,Business Edge Ltd,1
2015,Business Objects Software Ltd,5
2015,Butterfly Care Partnership,2
2015,Buy4Now Ltd,1
2015,Bwg Foods Ltd,1
2015,Byrne Looby Partners Ltd,1
2015,C I Consultancy Ltd,1
2015,Cabrich Ltd.,1
2015,Cahernane Medical Centre,1
2015,Calypso Technology International Ltd,1
2015,Cambio Investments Ltd,1
2015,Candela Healthcare Ltd,5
2015,Canton Regent Restaurant & Takeaway Ltd,1
2015,Capita Life And Pensions Services (Ireland) Limited,1
2015,Capital Estate Management Limited,2
2015,Capso Inc,1
2015,Care & Cure Trading Limited,1
2015,Carechoice (Dungarvan) Ltd,1
2015,Carechoice Montenotte Limited,3
2015,Caredoc Ltd,2
2015,Caring Hands Ltd,2
2015,Carmel Corrigan T/A Copper And Spices,1
2015,Caroline Matthews,1
2015,Caroline O'Toole,1
2015,Carrickmines Equestrian Centre Ltd,1
2015,Carrig Beers Ltd,1
2015,Carton Bros Ltd,1
2015,Cartoon Saloon Ltd,1
2015,Castleturvin House Nursing Home Ltd,2
2015,Ccs Community Counselling Service Ltd,1
2015,Cellusys Limited,1
2015,Celtrak Limited,1
2015,Centaur Fund Services Limited,1
2015,Central Bank And Financial Services Authority Of Ireland,1
2015,Ceol Agus Bia Limited,1
2015,Ceramicx Ireland Ltd.,1
2015,Cerner Ireland Ltd,1
2015,Cg Controls Ltd.,3
2015,Cg Hotel Ltd,1
2015,Chanelle Pharmaceuticals Manufacturing Limited,6
2015,Charleen Ltd T/A Sheraton Athlone Hotel,1
2015,Charles River Development Ireland Ltd.,1
2015,Charles River Labs Preclin Ser Irl Ltd,1
2015,Chbc Fit-Out Limited,1
2015,Cherry Grove Nursing Home,3
2015,Children'S University Hospital,17
2015,Children'S University Hospital Limited,1
2015,Chill Insurance Ltd,2
2015,Chillistore Technologies Ltd.,1
2015,China Kitchen,1
2015,China Kitchen Limited,1
2015,Chiranjivi And Company Limited,1
2015,Chiu Wah Seto,1
2015,Choon Seng Ooi,1
2015,Chrysalis Centre Ltd,1
2015,Chungs Cuisine Catering Company Limited,1
2015,Chyj Limited,1
2015,Cian Desmond O'Sullivan,1
2015,Cisco Systems Internetworking (Ireland) Limited,3
2015,Citas Ltd,1
2015,Citco Fund Services Ireland Limited,6
2015,Citibank Europe Plc,36
2015,Citibank N.A.,15
2015,Citrix Online Ireland Ltd,2
2015,City Of Dublin Vec,1
2015,Cityads Media International Ltd,1
2015,Clairfield Investments Ltd,1
2015,Clamwilliam Institute Personal Relationship And Family Consultancy,1
2015,Clancy Moore Architects,1
2015,Claremount Nursing Home Ltd,2
2015,Clavis Technology Limited,2
2015,Cleveray Ltd,1
2015,Client Solutions Limited,2
2015,"Clonskeagh, Hospital Health Authority (Erha)",1
2015,Cloudcards Limited,1
2015,Cloverland Healthcare Ltd (In Receivership),1
2015,Club Travel Ltd.,2
2015,Clyne Technology Ltd,1
2015,Cmc-Coal Marketing Company Limited,1
2015,Cobweb Technology Ltd,1
2015,Codec-Dss Limited,3
2015,Cognizant Technology Solutions Ireland Ltd,1
2015,College View Ltd T/A College View Nursing Home,1
2015,Combray Ltd,1
2015,Comerford Brothers Limited,1
2015,Commodity Vectors (Ireland) Limited,2
2015,Compass Catering Services Ireland Ltd.,1
2015,Computer Placement Limited,1
2015,Computer Systems Group Ltd.,1
2015,Compóird Teoranta,1
2015,Comtrade Software Solutions Limited,1
2015,Connacht Branch Irfu,1
2015,Connaught Electronics Limited,21
2015,Connectors Marketplace Limited,1
2015,Connemara Seafoods Frozen Ltd,1
2015,Cook Ireland Limited,2
2015,Coolamber Hotel Ltd,1
2015,Coombe Women'S Hospital,13
2015,Corajio,1
2015,Core Ibs Ltd,1
2015,Cork County Cricket Club,1
2015,Corlytics Ltd,3
2015,Cornmarket Group Financial Services Ltd,1
2015,Coronation Capital Limited,1
2015,Corvil Ltd,1
2015,Costello Windows Ltd,1
2015,Covanta Europe Engineering Ltd,2
2015,Covanta Europe Operations Ltd.,2
2015,Cowper Care Centre Ltd,3
2015,Cr2 Ltd.,2
2015,Credit Suisse Ag Dublin Branch,14
2015,Cregg Labour Services And Recruitment Limited,2
2015,Crh Group Services Limited,4
2015,Crossfit Ireland Ltd,1
2015,Crowley'S Pharmacy,1
2015,Cubic Telecom Ltd,1
2015,Cumann Sacair Na Gaillmhe Teo,2
2015,Cup Print Ltd,2
2015,Currencyfair Limited,3
2015,Curzon Livestock Ltd.,1
2015,Cv Homecare Solutions Ltd,1
2015,Cyber Resources Software Technology (Ireland) Limited,1
2015,Cylon Controls Limited,1
2015,D Mulvany & F Read,1
2015,D P Mccarthy Ltd,1
2015,D.E.M. Machines Ltd,2
2015,D.T. Hughes Racing Ltd,1
2015,Daa Airport Services Limited,1
2015,"Dalkey Lodge Nursing Home,",1
2015,Dansar Care Limited,3
2015,Darraglynn Nursing Home Ltd,1
2015,Dassian Europe Limited,1
2015,"Data Display Co. Ltd.,",1
2015,Data Solutions Ltd,1
2015,Datalex Ltd,2
2015,Davey & Smith Architects,1
2015,Davisnolan Ltd,1
2015,Dawn Farm Foods Ltd,1
2015,Dawn Meats (Exports) Ltd.,1
2015,Dawn Meats Ireland,2
2015,Db Service Centre Limited,6
2015,Ddfh&B Limited T/A Ddfh&B Advertising,1
2015,Debenhams Retail Ireland Ltd,1
2015,Declan P Moloney,1
2015,Delahunt 39 Restaurant Ltd.,1
2015,Delaveigh Ltd,1
2015,Dell Direct,17
2015,Dell Products Ltd,49
2015,Dell Software International Limited,4
2015,Dell Technology & Solutions Limited,4
2015,Deloitte,16
2015,Deloitte & Touche,29
2015,Deloitte Technology Solutions Limited,1
2015,Delpac Limited,1
2015,Demonware Ltd,2
2015,Department Of Education And Skills,1
2015,Depuy Ltd,1
2015,Dermot K. Weld,1
2015,Desi Curry & Grill Cafe Ltd,2
2015,Deutsche International Corporate Services (Irl) Ltd,1
2015,Dexnihilo Ltd,2
2015,Dhl Express Ireland Ltd,1
2015,Dhl Investments Ltd,2
2015,Diageo Ireland,1
2015,Diarmund Kelly Architecture & Design,1
2015,Diasorin Ireland Limited,1
2015,Digilogue Ltd,1
2015,Digisoft.Tv,1
2015,Digit Game Studios Ltd,3
2015,Digital Crew Ltd,1
2015,"Dimension Data Cloud Solutions, Ireland Limited",1
2015,Dimension Data Ireland Limited,1
2015,Docusign International (Emea) Limited,1
2015,Domain Catering Ltd,1
2015,Domestic And General Property Support Services Ltd,1
2015,Donal Finnegan,1
2015,Donal Macmonagail Agus A Mhic Teoranta,2
2015,Donal Ryan,1
2015,Donegal Holdings Ltd,2
2015,Doosan Trading Limited,6
2015,Douglas & Kaldi @ Rathborne Ltd,1
2015,Downthesofa Ireland Limited,1
2015,Dr Sumenthree Moodley,1
2015,Dr. Aoife Kavanagh-Hayes,1
2015,Dr. Brian Norton,1
2015,Dr. Eamon Maher,1
2015,Dr. Muhammad Jamil,1
2015,Drescator Ltd,3
2015,Dropbox Ireland,2
2015,Dropbox Ireland Limited,12
2015,Drumderrig House Nursing Home Limited,4
2015,Dublin Fringe Festival Limited,1
2015,Dublin Holistic Centre,1
2015,Dublin Ink Social Club Ltd,1
2015,Dublin Institute Of Technology,1
2015,Dublin School For Japanese Children,1
2015,Dublin West Home Help Limited,1
2015,Dulux Paints Ireland Ltd,1
2015,Dundrum House Limited,1
2015,Dune Shoes Ireland Ltd T/A Dune Shoes,1
2015,Dunleavy Meats Ltd.,1
2015,Dunnes Stores Limited (Dublin),2
2015,Dunnhumby Ireland Limited,1
2015,Dynamic Creations Ltd,2
2015,Dynamic Retail Services Limited,1
2015,E-Pire Limited,2
2015,Eaglealpha Limited,3
2015,Eamon Bishop & Sons Ltd,1
2015,Earlsfort Centre Hotel Proprietors Limited T/A Conrad International Hotel,1
2015,Eaton Industries (Ireland) Limited,1
2015,Eatzen Ltd,1
2015,Ebay Europe Services Ltd,3
2015,Eco Nova Ltd T/A Eco Pizzeria,1
2015,Ecomm Merchant Solutions Ireland Ltd,1
2015,Edc Engineering Design Consultants Ltd,1
2015,Edenlough Ltd,1
2015,Edi Factory Ltd,3
2015,Edudoc Limited,2
2015,Edwards Vacuum Technology Ireland Limited,3
2015,Eida Software Solutions Limited,1
2015,Eightytwenty Customer Experience Limited,1
2015,Eiratech Robotics Ltd,2
2015,Eircom Limited,1
2015,Eirgen Pharma Ltd,1
2015,Elan Pharma International Limited,4
2015,Elanco Animal Health Ireland Limited,1
2015,Elasto Plastic Concrete Emea Ltd,1
2015,Elavon Financial Services Ltd,1
2015,Eldermade 2 Limited,1
2015,Electricity Supply Board,2
2015,Electronic Arts Ireland Limited,1
2015,Element Six Ltd,1
2015,Eli Lilly S.A. - Irish Branch,15
2015,Eli Lilly Sa,3
2015,Elix Aviation Capital Limited,2
2015,Eliza Care Ltd,4
2015,Ellucian Ireland Limited,2
2015,Elm Consulting & Solutions Ltd,1
2015,Elverline Ltd,1
2015,Elysian Fileds,1
2015,Emaint Emea Limited,1
2015,Emarkation Ltd,1
2015,Emc Information Systems International,16
2015,Emerald Restaurants Ltd,1
2015,Emerson Process Management Ltd,1
2015,Emily Mehigan,1
2015,Enbu Consulting Ltd,1
2015,Endo Ventures Limited,4
2015,Endura Technologies (International) Ltd,2
2015,Enercon Wind Farm Services Ireland Ltd,1
2015,Engine Lease Finance Corp,2
2015,"Engis Technologies, Inc.",1
2015,Entercoms Global Operations Ltd,2
2015,Enterprise Registry Solutions Ltd,3
2015,Enzolve Technologies Limited,1
2015,Eochiall Enterprises Limited,1
2015,Epam Systems Ireland Limited,1
2015,Equinome Ltd.,1
2015,Ergoservices Limited,2
2015,Ernst & Young,67
2015,Ersnt & Young Services (Ireland) Ltd,1
2015,Escher Group Limited,1
2015,Esentire E.U Ltd,2
2015,Esker Lodge Limited,1
2015,Esp Technologies Ltd,1
2015,Ethiopian Airlines,2
2015,Etihad Airways Pjsc,5
2015,Etrawler Ltd T/A Cartrawler,2
2015,Etrm Services Ireland Limited,2
2015,Eu Money Transfer Limited,1
2015,Euro Care Healthcare Ltd,1
2015,Eurobase Limited,1
2015,Euromedic Diagnostics Irl Ltd,3
2015,Europa Fashion,1
2015,European Refreshments,1
2015,Everything Computer Systems Ltd,2
2015,Evo Payments International Gmbh,1
2015,Ex-Cel Plastics Ltd,1
2015,Excel Gymnastics Club,2
2015,Excelsys Technologies Ltd.,1
2015,Exergyn Ltd,1
2015,Exigent Network Integration Limited T/A Exigent Networks,1
2015,Expeditors Ireland Ltd,1
2015,Express Check-Out (Dunshaughlin),1
2015,Exsite Communications Limited,2
2015,Eyefininty Ireland Limited,1
2015,Ezetop Limited,1
2015,F & I Ventures Limited,1
2015,Facebook Ireland Limited,48
2015,Fallon & Byrne Ltd,2
2015,Fami Ltd,1
2015,Fanmode Labs International Limited,2
2015,Fannin Ltd,1
2015,Farran Technology Limited,1
2015,Farrelly & Mitchell Business Consultants Ltd,1
2015,Fayyaz Ahmed,1
2015,Faz Technology Ltd,1
2015,Fcr Media Limited,1
2015,Fdt Consulting Engineers & Project Managers Ltd,1
2015,Ferro Finco Ireland Ltd,1
2015,Fgl Aircraft Ireland Limited,1
2015,Financial Insurance Group Services Limited,2
2015,Finning Ireland Ltd,1
2015,Fintrax Group Holdings,1
2015,Fintrax Group Holdings Limited,3
2015,Fireeye Ireland Limited,7
2015,First Citizen Finance Limited,1
2015,Firstcare Ireland (Earlsbrook) Ltd,2
2015,Firstcare Ireland Kilcock Limited,3
2015,Fisc Ireland Limited,42
2015,Fleetmatics Ireland Ltd,6
2015,Foodcloud,1
2015,Fort Information Technologies Ltd,1
2015,Fort Wayne Metals (Ireland) Ltd.,1
2015,Fourcorners Marketing Limited,1
2015,Fournier Laboratories Ireland Limited,1
2015,Foxfield Properties Ltd,1
2015,Fpg Amentum Limited,1
2015,Fpt Taverns Ltd.,1
2015,Friends Retail Investments Limited,2
2015,Frith Service Contracts Ltd,1
2015,Fst Technical Services Inc,1
2015,Fujitsu (Ireland) Limited,2
2015,Fun Tech Limited,1
2015,Fundtech Limited,3
2015,Fusio Ltd,1
2015,Future Analytics Consulting Limited,1
2015,Future Exchange Publicity & Publishing Limited,1
2015,G & T Gallen Ltd,3
2015,Gac Training And Solution Services Ltd,1
2015,Galway Clinic Ltd,10
2015,Galway Natural Health Sales Company Ltd.,1
2015,Game On Media Limited,3
2015,Gamestop Europe Services Ltd.,3
2015,Gary Gavigan,3
2015,Gcd Cafe Limited,1
2015,Ge Capital European Funding,1
2015,Ge Financial Markets,2
2015,Ge Sensing Emea,1
2015,Gemini Technology Limited,2
2015,Gempool Limited,1
2015,Gencell Biosystems Limited,1
2015,General Electric International Inc.,1
2015,General Motors Ireland Limited,2
2015,Genesis Automation Ltd.,2
2015,Geneva Ireland Financial Trading Limited,3
2015,Genzyme Ireland Limited,1
2015,Gerald G Joseph T/A Haveli Indian Cuisine,1
2015,Gerson Lehrman Group (Ireland) Limited,4
2015,Gft Usa Inc,1
2015,Gilead Sciences Ltd,1
2015,Gilligans Farm Fresh Meats Limited,1
2015,Gilt Global Trading & Procurement Company Limited,2
2015,Glanbia Foods Society Limited,1
2015,Glanbia Management Services Limited,1
2015,Glanbia Nutritionals (Ireland) Limited,1
2015,Glanbia Public Limited Company,1
2015,Glass & Alu Cad Ltd,1
2015,Glass Lewis Europe Ltd,9
2015,Glaxosmithkline Ireland Limited,1
2015,Glen Dimplex Ireland,1
2015,Glenashling Nursing Home,3
2015,Glenaulin Nursing Home Limited,2
2015,Gleneagle Hotel (Killarney) Ltd,1
2015,Global Aircraft Services Inc,1
2015,Global Medical Treatment Ltd,1
2015,Global Medical Treatment Ltd T/A Reva Health Network,2
2015,Globe Technical Services Limited,61
2015,Globeop Financial Services (Ireland) Ltd,1
2015,Glyn Tallon Embalming Services Ltd,1
2015,Goal,1
2015,Godleywood Limited,1
2015,Golden Elephant Restaurant & Takeaway Limited,2
2015,Google Ireland Limited,286
2015,Gorkha Limited,1
2015,Grace Communications Ltd,1
2015,Gradione Holdings Ltd,1
2015,Grant Thornton,22
2015,Green Pasture Meat Processors Ltd,4
2015,Green Pasture Meats Ltd,1
2015,Green Pastures (Donegal),1
2015,Greencore Group Plc,1
2015,Greenfinch Technology Ltd,1
2015,Greg Gormley,1
2015,Greysal Restaurants Ltd T/A Lemongrass Citywest,7
2015,Greyview Limited,1
2015,Grifols Worldwide Operations Limited,2
2015,Groupon International Limited,14
2015,Gsmexchange Com Ltd,1
2015,Guidewire Software (Ireland) Limited,20
2015,Guinness Storehouse Limited,1
2015,H & G Midas Technology Solutions Ltd,1
2015,H C Developments Ltd,1
2015,Hamilton Park Care Centre Limited,4
2015,Hannover Re (Ireland) Public Limited Company,3
2015,Hardwicke Services Limited,1
2015,Harmonic Fund Services Ireland Limited,1
2015,Harvey Norman Trading (Ireland) Limited,1
2015,Hasta Healthcare Limited,1
2015,Haven Bay Care Centre Ltd,3
2015,Hayden Health Care Ltd.,2
2015,Hays Specialist Recruitment (Ireland) Ltd,2
2015,Hbv Ireland Ltd,1
2015,Hcl Technologies Ltd,99
2015,Health Market Research Ireland,1
2015,Health Services Executive,1573
2015,Hedgeserv Limited,3
2015,Hermitage Medical Clinic,2
2015,Herterich Artisan Butcher'S Ltd,1
2015,Hertz Europe Service Centre Limited,4
2015,Hewlett Packard (Manufacturing) Limited,1
2015,Hewlett Packard Galway Ltd,9
2015,Hewlett-Packard Ireland Ltd,1
2015,Hibernia Services Ltd,1
2015,Hing Wong China Market Limited,1
2015,Hitachi High Technologies Ireland Ltd,1
2015,Hitachi Kokusai Electric Europe Gmbh,17
2015,Hitiandi Limited,1
2015,Hlcy Limited,1
2015,Hmh Ip Company Ltd,4
2015,Hodgins Consultancy Services Ltd,1
2015,Hokkaido Japanese Restaurant,2
2015,Hollister Ulc,2
2015,Honeywell Control Systems Ltd,3
2015,Hong Jun Wang,1
2015,Hope Autism Care Centre Ltd,1
2015,Horizon Globex Ireland Limited,1
2015,Horizon Pharma Services Limited,1
2015,Horseware Products Ltd.,1
2015,Hosford Property Consultants Ltd,1
2015,Hostelworld.Com Ltd,2
2015,Hotel & Hostel Logistics Limited,1
2015,Hovione Limited,1
2015,Hrb Gtc Ireland,1
2015,Hrb Gtc Ireland Ulc,2
2015,Hsbc Bank Plc,6
2015,Hsbc Securities Services Ireland Limited,1
2015,Huawei Technologies (Ireland) Co Ltd,13
2015,Hubspot Ireland Ltd,2
2015,Hutchinson 3G Ireland Ltd,2
2015,I-Gate Epos And Web Solutions,1
2015,"I.T. Alliance Ltd,",13
2015,Ibm Global Services Bv,14
2015,Ibm Ireland Limited,97
2015,Ibm Ireland Product Distribution Limited,65
2015,Ic Mask Design Limited,2
2015,Ic Realtime Ltd,1
2015,Icbc International Leasing Company Ltd,3
2015,Icon Clinical Research Ltd,4
2015,Iconic Translation Machines Limited,1
2015,Idg Communications Limited,2
2015,Ifds Percana Group Ltd,1
2015,Iguide Mobile Applications Limited,1
2015,Impartx Ltd,1
2015,Incessant Technologies (Ireland) Limited,2
2015,Incorporated Orthopaedic Hospital Of Ireland,2
2015,Indeed Ireland Operations Limited,7
2015,Independent Newspapers (Ireland) Limited,2
2015,Indian Ocean Restaurant Ltd,1
2015,Infiniled Limited,1
2015,Inflight Audio Ltd,2
2015,Informatica Ireland Limited,6
2015,Information Mosaic Technology Ltd,2
2015,Infosys Bpo Limited,76
2015,Infosys Bpo Ltd.,118
2015,Infosys Limited,2
2015,Infosys Technologies Limited (Ireland),10
2015,Ingersoll-Rand International,4
2015,Inishan Nursing Homes & Co Ltd,1
2015,Innopharama Labs Limited,1
2015,Innovapeak Ltd,1
2015,Institute Of Technology (Tallaght),1
2015,Integrity Communications Limited,5
2015,Intel Ireland Limited,43
2015,Intel Ireland Ltd,44
2015,Intel Irl Ltd,57
2015,Intel Research & Development Irl Ltd,3
2015,Intel Shannon Limited,13
2015,Intelligent Informations Systems Ltd,2
2015,Interactive Services Limited,3
2015,Intercom Inc.,1
2015,Intercom R&D,5
2015,Internet Interaction Ltd.,1
2015,Intrepid Aviation Management Irl Ltd,1
2015,Invesco Global Asset Management Ltd,2
2015,Ion Trading Ireland Ltd,1
2015,Iquate Ltd,1
2015,Ireland United States Commission For Educational Exchange,12
2015,Irish Arabian Tours Ltd,1
2015,Irish Biofuels Production Ltd,1
2015,Irish Broadband Internet Services Ltd,1
2015,Irish Cancer Society,2
2015,Irish Cattle Breeding Society Ltd,1
2015,Irish Dairy Board Co-Operative Ltd,2
2015,Irish Deaf Society,2
2015,Irish Dental Tomography Limited,1
2015,Irish Distillers Limited,1
2015,Irish Ferries Services Limited,1
2015,Irish Innocence Project At Griffith College,1
2015,Irish Life And Permanent,2
2015,Irish Rugby Football Union,12
2015,Irish Taxation Software Services Ltd.,1
2015,Irish Time Computing Ltd,1
2015,Irish Water,1
2015,Ismaeel Ventures,1
2015,It Cloud Hardware Solutions Limited,1
2015,Itgs Labs Limited,1
